 # Gnuplot DataFile Version
 # i x y bathy h zs Manning u v
     371  2.62500000E+02  2.37500000E+02  3.30516002E-01  6.57850831E-01  9.88366833E-01  2.50000000E-02 -5.32534556E-08 -1.28561244E-08 
     372  2.87500000E+02  2.37500000E+02  4.31850495E-01  5.56516339E-01  9.88366835E-01  2.50000000E-02 -4.73029011E-08  5.47685031E-08 
     373  3.12500000E+02  2.37500000E+02  3.44948787E-01  6.43418046E-01  9.88366833E-01  2.50000000E-02 -4.17154348E-08  7.18294399E-08 
     374  3.37500000E+02  2.37500000E+02  8.99211308E-01  8.91555287E-02  9.88366837E-01  2.50000000E-02 -4.37138715E-08  7.22401067E-08 
     375  3.62500000E+02  2.37500000E+02 -2.08322164E-01  1.19668900E+00  9.88366836E-01  2.50000000E-02 -3.47853608E-09  1.59973589E-08 
     376  3.87500000E+02  2.37500000E+02  1.34885945E-01  8.53480891E-01  9.88366836E-01  2.50000000E-02 -3.98822050E-09  2.40679859E-08 
     377  4.12500000E+02  2.37500000E+02  6.77860891E-01  3.10505947E-01  9.88366838E-01  2.50000000E-02 -4.92686189E-09  4.14426316E-08 
     378  4.37500000E+02  2.37500000E+02  5.42106827E-01  4.46260011E-01  9.88366838E-01  2.50000000E-02  6.26641126E-09  2.21072295E-08 
     379  4.62500000E+02  2.37500000E+02  5.81020619E-01  4.07346219E-01  9.88366837E-01  2.50000000E-02  1.20525639E-08 -3.94324147E-10 
     380  4.87500000E+02  2.37500000E+02  8.48891551E-01  1.39475285E-01  9.88366836E-01  2.50000000E-02  1.53095991E-08  1.46740444E-08 
     381  5.12500000E+02  2.37500000E+02  6.13149962E-01  3.75216874E-01  9.88366836E-01  2.50000000E-02  9.11586057E-09  1.03304300E-08 
     382  5.37500000E+02  2.37500000E+02  7.83830333E-01  2.04536503E-01  9.88366837E-01  2.50000000E-02  7.05262738E-09  6.47464447E-09 
     383  5.62500000E+02  2.37500000E+02  9.08825902E-01  7.95409345E-02  9.88366836E-01  2.50000000E-02  5.10942239E-09  1.19971480E-08 
     384  5.87500000E+02  2.37500000E+02 -1.34468632E-01  1.12283547E+00  9.88366837E-01  2.50000000E-02  1.90561628E-09  1.05730432E-08 
     385  6.12500000E+02  2.37500000E+02  3.34650640E-01  6.53716196E-01  9.88366836E-01  2.50000000E-02  1.63565494E-09  5.67422547E-09 
     386  6.37500000E+02  2.37500000E+02  4.15609584E-01  5.72757252E-01  9.88366837E-01  2.50000000E-02  1.38326751E-09  6.33805680E-10 
     387  6.62500000E+02  2.37500000E+02 -9.77713809E-01  1.96608065E+00  9.88366836E-01  2.50000000E-02 -1.05789157E-10  9.56075004E-10 
     388  6.87500000E+02  2.37500000E+02 -1.11305828E-01  1.09967266E+00  9.88366836E-01  2.50000000E-02 -5.02704153E-10  5.32780242E-09 
     389  7.12500000E+02  2.37500000E+02  8.58179792E-01  1.30187044E-01  9.88366836E-01  2.50000000E-02  3.66913415E-09  3.75418248E-09 
     390  7.37500000E+02  2.37500000E+02  4.32972426E-01  5.55394410E-01  9.88366836E-01  2.50000000E-02  3.99538798E-09  1.91301589E-09 
     391  7.62500000E+02  2.37500000E+02  9.65989899E-01  2.23769368E-02  9.88366836E-01  2.50000000E-02  1.81405706E-09  3.43605712E-09 
     392  7.87500000E+02  2.37500000E+02  1.24913734E-01  8.63453102E-01  9.88366836E-01  2.50000000E-02 -7.58078787E-12 -4.75057390E-10 
     393  8.12500000E+02  2.37500000E+02 -2.80744632E-01  1.26911147E+00  9.88366836E-01  2.50000000E-02  5.79493837E-10  5.86391195E-09 
     394  8.37500000E+02  2.37500000E+02 -2.61851218E-01  1.25021805E+00  9.88366836E-01  2.50000000E-02  3.99097955E-10  1.92857866E-09 
     395  8.62500000E+02  2.37500000E+02 -7.91797223E-01  1.78016406E+00  9.88366836E-01  2.50000000E-02  9.90280746E-11  1.31591989E-09 
     396  8.87500000E+02  2.37500000E+02 -5.79944574E-01  1.56831141E+00  9.88366836E-01  2.50000000E-02  5.50729444E-10  3.57511187E-09 
     397  9.12500000E+02  2.37500000E+02 -3.91335675E-01  1.37970251E+00  9.88366836E-01  2.50000000E-02  9.13407029E-10  1.22939654E-09 
     398  9.37500000E+02  2.37500000E+02  9.45837524E-01  4.25293124E-02  9.88366836E-01  2.50000000E-02  1.58059979E-09  5.24688098E-09 
     399  9.62500000E+02  2.37500000E+02  3.37232494E-01  6.51134342E-01  9.88366836E-01  2.50000000E-02  5.04216447E-10  2.60900148E-09 
     400  9.87500000E+02  2.37500000E+02  1.21210509E-01  8.67156326E-01  9.88366836E-01  2.50000000E-02  1.91171136E-10  6.35277810E-10 
     401  1.25000000E+01  2.62500000E+02 -9.34840164E-01  1.92320700E+00  9.88366834E-01  2.50000000E-02  1.62207946E-10  9.91597620E-10 
     402  3.75000000E+01  2.62500000E+02 -9.55515730E-01  1.94388256E+00  9.88366834E-01  2.50000000E-02  5.16314031E-10 -9.95846334E-11 
     403  6.25000000E+01  2.62500000E+02  6.26565141E-01  3.61801693E-01  9.88366834E-01  2.50000000E-02  3.58679383E-09 -4.51089006E-09 
     404  8.75000000E+01  2.62500000E+02 -7.22820953E-01  1.71118779E+00  9.88366834E-01  2.50000000E-02  6.22680508E-09  5.66573122E-10 
     405  1.12500000E+02  2.62500000E+02  7.85906675E-01  2.02460158E-01  9.88366834E-01  2.50000000E-02  1.37433406E-08 -4.49747856E-09 
     406  1.37500000E+02  2.62500000E+02  8.95852159E-01  9.25146734E-02  9.88366833E-01  2.50000000E-02  2.59322179E-08 -1.34377513E-08 
     407  1.62500000E+02  2.62500000E+02 -5.06916641E-01  1.49528347E+00  9.88366832E-01  2.50000000E-02  2.23272258E-08 -2.07654811E-08 
     408  1.87500000E+02  2.62500000E+02 -5.87829816E-01  1.57619665E+00  9.88366832E-01  2.50000000E-02  2.25605702E-08 -1.56303704E-08 
     409  2.12500000E+02  2.62500000E+02 -1.34708598E-01  1.12307543E+00  9.88366833E-01  2.50000000E-02  2.55126629E-08 -4.71640670E-08 
     410  2.37500000E+02  2.62500000E+02  8.47734741E-01  1.40632073E-01  9.88366814E-01  2.50000000E-02 -2.59000957E-08 -4.31205484E-07 
     411  2.62500000E+02  2.62500000E+02  4.76887218E-01  5.11479618E-01  9.88366835E-01  2.50000000E-02 -5.84215773E-08 -1.25623434E-08 
     412  2.87500000E+02  2.62500000E+02  2.00159583E-01  7.88207253E-01  9.88366836E-01  2.50000000E-02 -3.58476587E-08  3.39129562E-08 
     413  3.12500000E+02  2.62500000E+02 -4.78297783E-01  1.46666462E+00  9.88366835E-01  2.50000000E-02 -2.68681950E-08  5.34806802E-08 
     414  3.37500000E+02  2.62500000E+02  3.56056858E-01  6.32309977E-01  9.88366834E-01  2.50000000E-02 -1.98072412E-08  3.44374691E-09 
     415  3.62500000E+02  2.62500000E+02 -4.05332105E-01  1.39369894E+00  9.88366837E-01  2.50000000E-02 -4.22528083E-09  1.68335624E-08 
     416  3.87500000E+02  2.62500000E+02 -3.03954547E-01  1.29232138E+00  9.88366835E-01  2.50000000E-02 -1.02740340E-09  2.03567639E-08 
     417  4.12500000E+02  2.62500000E+02 -8.01330835E-01  1.78969767E+00  9.88366835E-01  2.50000000E-02 -2.18498014E-09  1.82467993E-08 
     418  4.37500000E+02  2.62500000E+02  9.54547333E-01  3.38195031E-02  9.88366836E-01  2.50000000E-02 -1.43089156E-08  4.08096224E-08 
     419  4.62500000E+02  2.62500000E+02  8.90316133E-01  9.80507036E-02  9.88366836E-01  2.50000000E-02 -5.26835899E-09  1.28311148E-08 
     420  4.87500000E+02  2.62500000E+02  7.08974002E-01  2.79392834E-01  9.88366836E-01  2.50000000E-02 -7.51465219E-09  1.58376455E-08 
     421  5.12500000E+02  2.62500000E+02  6.65835253E-01  3.22531583E-01  9.88366836E-01  2.50000000E-02 -5.58973526E-09  1.34599058E-08 
     422  5.37500000E+02  2.62500000E+02 -7.56810450E-01  1.74517729E+00  9.88366837E-01  2.50000000E-02 -8.07712926E-10  1.02394712E-08 
     423  5.62500000E+02  2.62500000E+02  2.22872355E-01  7.65494481E-01  9.88366836E-01  2.50000000E-02 -1.87553576E-09  7.84943139E-09 
     424  5.87500000E+02  2.62500000E+02  1.94286672E-01  7.94080164E-01  9.88366836E-01  2.50000000E-02 -4.28676354E-09  1.26949368E-08 
     425  6.12500000E+02  2.62500000E+02  3.02195158E-01  6.86171678E-01  9.88366836E-01  2.50000000E-02 -4.86276721E-09  5.73330266E-09 
     426  6.37500000E+02  2.62500000E+02 -1.01702793E-01  1.09006963E+00  9.88366837E-01  2.50000000E-02 -3.65028726E-09  9.19068731E-10 
     427  6.62500000E+02  2.62500000E+02 -8.44736268E-01  1.83310310E+00  9.88366836E-01  2.50000000E-02 -3.41042613E-09  1.19328877E-09 
     428  6.87500000E+02  2.62500000E+02 -1.13311707E-02  9.99698007E-01  9.88366837E-01  2.50000000E-02 -3.21866561E-09  5.15749617E-09 
     429  7.12500000E+02  2.62500000E+02  6.77916363E-01  3.10450473E-01  9.88366836E-01  2.50000000E-02 -1.99185176E-10  3.17582520E-09 
     430  7.37500000E+02  2.62500000E+02 -5.21512721E-01  1.50987956E+00  9.88366836E-01  2.50000000E-02 -2.18338021E-10  1.70713838E-09 
     431  7.62500000E+02  2.62500000E+02  4.69066451E-01  5.19300385E-01  9.88366836E-01  2.50000000E-02 -3.10224833E-10  1.05600273E-09 
     432  7.87500000E+02  2.62500000E+02 -8.56823764E-01  1.84519060E+00  9.88366836E-01  2.50000000E-02 -5.93727074E-10 -3.87685715E-10 
     433  8.12500000E+02  2.62500000E+02  8.59767371E-02  9.02390099E-01  9.88366836E-01  2.50000000E-02 -6.43594875E-10  6.45427231E-09 
     434  8.37500000E+02  2.62500000E+02 -1.82638404E-01  1.17100524E+00  9.88366836E-01  2.50000000E-02 -7.84377314E-10  1.87728030E-09 
     435  8.62500000E+02  2.62500000E+02  2.06930704E-01  7.81436132E-01  9.88366836E-01  2.50000000E-02 -7.02064545E-10  1.84083781E-09 
     436  8.87500000E+02  2.62500000E+02  4.00383273E-01  5.87983563E-01  9.88366836E-01  2.50000000E-02 -2.64946448E-11  3.71372611E-09 
     437  9.12500000E+02  2.62500000E+02 -2.58413072E-01  1.24677991E+00  9.88366836E-01  2.50000000E-02  7.00961591E-10  1.23600538E-09 
     438  9.37500000E+02  2.62500000E+02 -7.37106387E-01  1.72547322E+00  9.88366836E-01  2.50000000E-02  2.18561963E-10  2.15532103E-09 
     439  9.62500000E+02  2.62500000E+02 -8.13081408E-01  1.80144824E+00  9.88366836E-01  2.50000000E-02  3.52928939E-11  2.66066858E-09 
     440  9.87500000E+02  2.62500000E+02 -5.16564687E-01  1.50493152E+00  9.88366836E-01  2.50000000E-02  1.43981797E-10  6.37430663E-10 
     441  1.25000000E+01  2.87500000E+02  8.33477417E-01  1.54889417E-01  9.88366834E-01  2.50000000E-02  2.16064832E-10 -5.40693416E-11 
     442  3.75000000E+01  2.87500000E+02 -9.98707575E-01  1.98707441E+00  9.88366834E-01  2.50000000E-02  1.94730655E-10 -2.23234393E-10 
     443  6.25000000E+01  2.87500000E+02 -3.28974606E-01  1.31734144E+00  9.88366834E-01  2.50000000E-02  3.76132124E-10 -4.02177197E-09 
     444  8.75000000E+01  2.87500000E+02  7.84918661E-01  2.03448173E-01  9.88366834E-01  2.50000000E-02  5.00593112E-09 -1.84262422E-09 
     445  1.12500000E+02  2.87500000E+02 -9.03909283E-02  1.07875776E+00  9.88366834E-01  2.50000000E-02  7.24542329E-09 -6.02996795E-09 
     446  1.37500000E+02  2.87500000E+02  4.75391453E-02  9.40827688E-01  9.88366834E-01  2.50000000E-02  7.46184978E-09 -7.79890489E-09 
     447  1.62500000E+02  2.87500000E+02 -8.47335720E-01  1.83570255E+00  9.88366831E-01  2.50000000E-02  3.56344726E-10 -2.28554219E-08 
     448  1.87500000E+02  2.87500000E+02 -4.00822679E-01  1.38918951E+00  9.88366831E-01  2.50000000E-02 -9.54557866E-09 -1.12830351E-08 
     449  2.12500000E+02  2.87500000E+02  2.14785155E-02  9.66888314E-01  9.88366830E-01  2.50000000E-02 -3.27898517E-08 -3.91677054E-08 
     450  2.37500000E+02  2.87500000E+02 -5.47241463E-01  1.53560830E+00  9.88366836E-01  2.50000000E-02 -3.96417860E-08 -3.76737224E-08 
     451  2.62500000E+02  2.87500000E+02 -2.74508318E-01  1.26287515E+00  9.88366833E-01  2.50000000E-02 -3.85573303E-08 -1.10120028E-08 
     452  2.87500000E+02  2.87500000E+02  1.64184089E-01  8.24182746E-01  9.88366835E-01  2.50000000E-02 -4.36021813E-08  2.12485961E-08 
     453  3.12500000E+02  2.87500000E+02  3.72539936E-01  6.15826899E-01  9.88366835E-01  2.50000000E-02 -3.88027570E-08  4.39685757E-08 
     454  3.37500000E+02  2.87500000E+02 -6.12205178E-01  1.60057201E+00  9.88366834E-01  2.50000000E-02 -3.67420181E-08 -1.95413197E-09 
     455  3.62500000E+02  2.87500000E+02  5.38933411E-01  4.49433424E-01  9.88366835E-01  2.50000000E-02 -3.41598556E-08  1.56130209E-08 
     456  3.87500000E+02  2.87500000E+02 -6.94758963E-01  1.68312580E+00  9.88366836E-01  2.50000000E-02 -2.42300870E-08  1.86506213E-08 
     457  4.12500000E+02  2.87500000E+02  2.53964569E-01  7.34402268E-01  9.88366837E-01  2.50000000E-02 -1.47404617E-08  1.29227400E-08 
     458  4.37500000E+02  2.87500000E+02 -4.05095158E-01  1.39346199E+00  9.88366835E-01  2.50000000E-02 -8.63549900E-09  2.14900670E-10 
     459  4.62500000E+02  2.87500000E+02  4.50713467E-01  5.37653368E-01  9.88366835E-01  2.50000000E-02 -8.16994002E-09  1.62392333E-09 
     460  4.87500000E+02  2.87500000E+02  4.34032856E-01  5.54333979E-01  9.88366835E-01  2.50000000E-02 -8.01266740E-09  6.90347353E-09 
     461  5.12500000E+02  2.87500000E+02  8.53116490E-01  1.35250346E-01  9.88366835E-01  2.50000000E-02 -1.43402078E-08  1.54363346E-08 
     462  5.37500000E+02  2.87500000E+02  9.51742552E-01  3.66242839E-02  9.88366836E-01  2.50000000E-02 -1.35014962E-08  1.39710269E-08 
     463  5.62500000E+02  2.87500000E+02  4.66086404E-01  5.22280432E-01  9.88366836E-01  2.50000000E-02 -4.74292593E-10  7.32713570E-09 
     464  5.87500000E+02  2.87500000E+02 -6.44614476E-01  1.63298131E+00  9.88366836E-01  2.50000000E-02 -2.85269879E-10  1.23489526E-08 
     465  6.12500000E+02  2.87500000E+02 -3.96191500E-01  1.38455834E+00  9.88366836E-01  2.50000000E-02 -2.91229149E-10  3.30440981E-09 
     466  6.37500000E+02  2.87500000E+02  9.33081605E-01  5.52852308E-02  9.88366836E-01  2.50000000E-02 -2.23000559E-09  9.43527867E-09 
     467  6.62500000E+02  2.87500000E+02 -3.17314769E-01  1.30568160E+00  9.88366836E-01  2.50000000E-02 -1.19619061E-10  1.55548419E-09 
     468  6.87500000E+02  2.87500000E+02  7.96572196E-01  1.91794640E-01  9.88366836E-01  2.50000000E-02  1.21028953E-09  5.86118050E-09 
     469  7.12500000E+02  2.87500000E+02  8.09256149E-01  1.79110687E-01  9.88366836E-01  2.50000000E-02  2.19057599E-09  3.08871955E-09 
     470  7.37500000E+02  2.87500000E+02  4.17497295E-01  5.70869541E-01  9.88366836E-01  2.50000000E-02  1.83998923E-09  1.70147806E-09 
     471  7.62500000E+02  2.87500000E+02  7.71770057E-01  2.16596779E-01  9.88366836E-01  2.50000000E-02  1.71546305E-09  1.52287930E-09 
     472  7.87500000E+02  2.87500000E+02  9.31914994E-01  5.64518424E-02  9.88366836E-01  2.50000000E-02  1.41645339E-09  1.34705409E-09 
     473  8.12500000E+02  2.87500000E+02 -3.74138657E-01  1.36250549E+00  9.88366836E-01  2.50000000E-02  1.19611302E-09  6.69779190E-09 
     474  8.37500000E+02  2.87500000E+02 -8.49988818E-01  1.83835565E+00  9.88366836E-01  2.50000000E-02  1.27614578E-09  2.52972882E-09 
     475  8.62500000E+02  2.87500000E+02  7.00082609E-01  2.88284227E-01  9.88366836E-01  2.50000000E-02  1.95528334E-09  2.62642824E-09 
     476  8.87500000E+02  2.87500000E+02 -9.10670425E-01  1.89903726E+00  9.88366836E-01  2.50000000E-02  2.91218208E-09  3.73472340E-09 
     477  9.12500000E+02  2.87500000E+02  6.07538114E-01  3.80828722E-01  9.88366836E-01  2.50000000E-02  3.46759928E-09  1.54246046E-09 
     478  9.37500000E+02  2.87500000E+02  2.30521661E-01  7.57845175E-01  9.88366836E-01  2.50000000E-02  3.00313306E-09  2.62837118E-09 
     479  9.62500000E+02  2.87500000E+02  7.48881598E-01  2.39485238E-01  9.88366836E-01  2.50000000E-02  1.45395878E-09  4.24858651E-09 
     480  9.87500000E+02  2.87500000E+02 -4.58150855E-01  1.44651769E+00  9.88366836E-01  2.50000000E-02  5.10805881E-11  9.40400115E-10 
     481  1.25000000E+01  3.12500000E+02  8.89455632E-01  9.89112018E-02  9.88366834E-01  2.50000000E-02  9.29455582E-10 -1.61365471E-09 
     482  3.75000000E+01  3.12500000E+02 -6.31376517E-01  1.61974335E+00  9.88366834E-01  2.50000000E-02  1.76042597E-09 -6.38375360E-10 
     483  6.25000000E+01  3.12500000E+02  3.05552792E-01  6.82814042E-01  9.88366834E-01  2.50000000E-02  1.77691602E-09 -3.57127324E-09 
     484  8.75000000E+01  3.12500000E+02  1.01249800E-01  8.87117034E-01  9.88366834E-01  2.50000000E-02  2.68883086E-09 -2.74872018E-09 
     485  1.12500000E+02  3.12500000E+02 -6.71278176E-01  1.65964501E+00  9.88366834E-01  2.50000000E-02  4.22968785E-09 -4.60584546E-09 
     486  1.37500000E+02  3.12500000E+02  7.13473855E-01  2.74892978E-01  9.88366833E-01  2.50000000E-02  1.00189521E-08 -6.66130065E-09 
     487  1.62500000E+02  3.12500000E+02  3.81535222E-01  6.06831611E-01  9.88366833E-01  2.50000000E-02  1.00342038E-08 -3.15172150E-08 
     488  1.87500000E+02  3.12500000E+02  9.56451482E-01  3.19153515E-02  9.88366833E-01  2.50000000E-02 -1.19025943E-08 -4.48286675E-08 
     489  2.12500000E+02  3.12500000E+02  7.75383494E-01  2.12983340E-01  9.88366833E-01  2.50000000E-02 -2.86777020E-08 -3.93898392E-08 
     490  2.37500000E+02  3.12500000E+02 -7.42396327E-01  1.73076316E+00  9.88366832E-01  2.50000000E-02 -3.73362505E-08 -3.03349774E-08 
     491  2.62500000E+02  3.12500000E+02  1.02374976E-01  8.85991856E-01  9.88366833E-01  2.50000000E-02 -3.66170175E-08 -1.51851384E-08 
     492  2.87500000E+02  3.12500000E+02 -7.45134914E-01  1.73350175E+00  9.88366837E-01  2.50000000E-02 -1.89228433E-08  1.50647451E-08 
     493  3.12500000E+02  3.12500000E+02 -9.64563739E-01  1.95293058E+00  9.88366836E-01  2.50000000E-02 -9.01500047E-09  4.14326674E-08 
     494  3.37500000E+02  3.12500000E+02 -5.81170204E-01  1.56953704E+00  9.88366834E-01  2.50000000E-02 -4.84414279E-09 -2.93131250E-09 
     495  3.62500000E+02  3.12500000E+02 -7.55561457E-01  1.74392829E+00  9.88366835E-01  2.50000000E-02 -5.35486470E-09  4.28107597E-09 
     496  3.87500000E+02  3.12500000E+02 -3.49295018E-01  1.33766185E+00  9.88366835E-01  2.50000000E-02 -5.45523522E-09  1.63362266E-08 
     497  4.12500000E+02  3.12500000E+02  9.88179630E-01  1.87205617E-04  9.88366835E-01  2.50000000E-02 -1.64043139E-07  2.65845841E-07 
     498  4.37500000E+02  3.12500000E+02  1.76495243E-01  8.11871593E-01  9.88366836E-01  2.50000000E-02 -6.20723462E-09  3.00078372E-09 
     499  4.62500000E+02  3.12500000E+02 -6.12133846E-02  1.04958022E+00  9.88366836E-01  2.50000000E-02 -6.64397231E-09  2.02439746E-09 
     500  4.87500000E+02  3.12500000E+02 -1.10749767E-01  1.09911660E+00  9.88366835E-01  2.50000000E-02 -7.80073882E-09  4.00062147E-09 
     501  5.12500000E+02  3.12500000E+02  1.54185328E-01  8.34181507E-01  9.88366836E-01  2.50000000E-02 -8.50686261E-09  1.20750354E-08 
     502  5.37500000E+02  3.12500000E+02  1.54441631E-03  9.86822419E-01  9.88366836E-01  2.50000000E-02 -8.18603654E-09  2.11933647E-09 
     503  5.62500000E+02  3.12500000E+02 -2.09939076E-01  1.19830591E+00  9.88366836E-01  2.50000000E-02 -7.38313862E-09  7.29150747E-09 
     504  5.87500000E+02  3.12500000E+02  8.37053587E-02  9.04661477E-01  9.88366836E-01  2.50000000E-02 -5.55254446E-09  1.09504635E-08 
     505  6.12500000E+02  3.12500000E+02 -9.84763029E-01  1.97312986E+00  9.88366836E-01  2.50000000E-02 -4.40119313E-09  1.42363248E-09 
     506  6.37500000E+02  3.12500000E+02  4.72295481E-01  5.16071355E-01  9.88366835E-01  2.50000000E-02 -3.70545051E-09  1.84244397E-09 
     507  6.62500000E+02  3.12500000E+02 -6.67066766E-01  1.65543360E+00  9.88366836E-01  2.50000000E-02 -1.58238520E-09  1.13667710E-09 
     508  6.87500000E+02  3.12500000E+02 -4.64834171E-01  1.45320101E+00  9.88366836E-01  2.50000000E-02 -1.07513973E-09  1.04763982E-09 
     509  7.12500000E+02  3.12500000E+02 -2.73507669E-01  1.26187451E+00  9.88366836E-01  2.50000000E-02 -1.23709654E-09  1.17221699E-09 
     510  7.37500000E+02  3.12500000E+02 -9.70003133E-01  1.95836997E+00  9.88366836E-01  2.50000000E-02 -1.55838232E-09  5.36464999E-10 
     511  7.62500000E+02  3.12500000E+02  2.81929733E-01  7.06437103E-01  9.88366836E-01  2.50000000E-02 -1.99236995E-09  9.43961810E-10 
     512  7.87500000E+02  3.12500000E+02  2.41078169E-01  7.47288666E-01  9.88366836E-01  2.50000000E-02 -2.30183320E-09  3.63147224E-10 
     513  8.12500000E+02  3.12500000E+02  3.95770170E-01  5.92596666E-01  9.88366836E-01  2.50000000E-02 -2.34489812E-09  6.85108655E-09 
     514  8.37500000E+02  3.12500000E+02 -6.42047305E-02  1.05257157E+00  9.88366836E-01  2.50000000E-02 -2.09684798E-09  2.98441272E-09 
     515  8.62500000E+02  3.12500000E+02  6.23029571E-01  3.65337265E-01  9.88366836E-01  2.50000000E-02 -2.11348338E-09  2.07128235E-09 
     516  8.87500000E+02  3.12500000E+02  7.02108725E-01  2.86258111E-01  9.88366836E-01  2.50000000E-02 -1.39003552E-09  3.72307474E-09 
     517  9.12500000E+02  3.12500000E+02 -3.55302842E-03  9.91919864E-01  9.88366836E-01  2.50000000E-02 -2.64264983E-10  9.62281654E-10 
     518  9.37500000E+02  3.12500000E+02 -9.62513231E-01  1.95088007E+00  9.88366836E-01  2.50000000E-02 -5.26746735E-11  3.54072046E-09 
     519  9.62500000E+02  3.12500000E+02 -6.76846554E-01  1.66521339E+00  9.88366836E-01  2.50000000E-02  9.81016243E-11  5.05121562E-09 
     520  9.87500000E+02  3.12500000E+02  5.26013183E-01  4.62353653E-01  9.88366836E-01  2.50000000E-02  3.44239296E-10  2.84612777E-09 
     521  1.25000000E+01  3.37500000E+02 -4.61756070E-01  1.45012290E+00  9.88366834E-01  2.50000000E-02  4.08462638E-10 -1.04055517E-09 
     522  3.75000000E+01  3.37500000E+02 -5.57306245E-01  1.54567308E+00  9.88366834E-01  2.50000000E-02  5.31949099E-10 -1.08976901E-09 
     523  6.25000000E+01  3.37500000E+02 -8.43123585E-01  1.83149042E+00  9.88366834E-01  2.50000000E-02  4.57659152E-10 -2.69265186E-09 
     524  8.75000000E+01  3.37500000E+02 -6.36874693E-01  1.62524153E+00  9.88366834E-01  2.50000000E-02  5.01220871E-10 -2.87744482E-09 
     525  1.12500000E+02  3.37500000E+02 -8.62173038E-01  1.85053987E+00  9.88366834E-01  2.50000000E-02 -4.43186363E-10 -4.18684822E-09 
     526  1.37500000E+02  3.37500000E+02 -9.98801574E-01  1.98716841E+00  9.88366834E-01  2.50000000E-02 -7.46741225E-10 -2.77310282E-09 
     527  1.62500000E+02  3.37500000E+02  4.97561888E-01  4.90804946E-01  9.88366833E-01  2.50000000E-02  1.60868455E-09 -3.18574881E-08 
     528  1.87500000E+02  3.37500000E+02  5.55506505E-01  4.32860330E-01  9.88366834E-01  2.50000000E-02  5.29313956E-09 -1.14785600E-08 
     529  2.12500000E+02  3.37500000E+02 -5.14768477E-01  1.50313531E+00  9.88366834E-01  2.50000000E-02  1.30578793E-08 -7.61979266E-09 
     530  2.37500000E+02  3.37500000E+02  4.49690095E-01  5.38676738E-01  9.88366833E-01  2.50000000E-02  1.38005370E-08 -3.17566926E-08 
     531  2.62500000E+02  3.37500000E+02  2.08834336E-01  7.79532497E-01  9.88366833E-01  2.50000000E-02  1.05217749E-08 -1.87862636E-08 
     532  2.87500000E+02  3.37500000E+02  8.80607532E-01  1.07759303E-01  9.88366836E-01  2.50000000E-02 -3.75652032E-09  2.81053429E-08 
     533  3.12500000E+02  3.37500000E+02  7.62143809E-01  2.26223027E-01  9.88366836E-01  2.50000000E-02  5.29349726E-09  3.84778192E-08 
     534  3.37500000E+02  3.37500000E+02  1.91182312E-01  7.97184523E-01  9.88366835E-01  2.50000000E-02  1.53785373E-09 -2.95652016E-09 
     535  3.62500000E+02  3.37500000E+02 -4.39467332E-01  1.42783417E+00  9.88366835E-01  2.50000000E-02  8.30229158E-10  2.95434950E-09 
     536  3.87500000E+02  3.37500000E+02 -6.68779376E-01  1.65714621E+00  9.88366835E-01  2.50000000E-02  9.74090092E-10  1.22048957E-08 
     537  4.12500000E+02  3.37500000E+02 -5.55079330E-01  1.54344616E+00  9.88366835E-01  2.50000000E-02  3.21891128E-10  5.31332037E-09 
     538  4.37500000E+02  3.37500000E+02 -1.77210822E-01  1.16557766E+00  9.88366835E-01  2.50000000E-02 -1.71347541E-09  6.07215631E-09 
     539  4.62500000E+02  3.37500000E+02 -3.32755791E-01  1.32112263E+00  9.88366835E-01  2.50000000E-02 -2.70849566E-09  1.60538083E-09 
     540  4.87500000E+02  3.37500000E+02  4.02397733E-01  5.85969102E-01  9.88366835E-01  2.50000000E-02 -3.09761637E-09  3.02375480E-09 
     541  5.12500000E+02  3.37500000E+02  9.35292297E-01  5.30745391E-02  9.88366836E-01  2.50000000E-02 -7.87679242E-09  1.12867840E-08 
     542  5.37500000E+02  3.37500000E+02  9.15586516E-02  8.96808184E-01  9.88366836E-01  2.50000000E-02 -4.10730522E-09  2.21574919E-09 
     543  5.62500000E+02  3.37500000E+02  8.15716200E-01  1.72650636E-01  9.88366836E-01  2.50000000E-02 -2.27719564E-09  6.12161315E-09 
     544  5.87500000E+02  3.37500000E+02 -5.03468074E-01  1.49183491E+00  9.88366836E-01  2.50000000E-02  2.72671671E-09  1.02554354E-08 
     545  6.12500000E+02  3.37500000E+02 -6.69021962E-01  1.65738880E+00  9.88366836E-01  2.50000000E-02  2.95549932E-09  6.04026439E-10 
     546  6.37500000E+02  3.37500000E+02 -6.42252231E-01  1.63061907E+00  9.88366836E-01  2.50000000E-02  2.27718200E-09  2.70405448E-09 
     547  6.62500000E+02  3.37500000E+02 -9.15931343E-01  1.90429818E+00  9.88366836E-01  2.50000000E-02  1.91628369E-09  1.07480616E-09 
     548  6.87500000E+02  3.37500000E+02 -3.57765820E-02  1.02414342E+00  9.88366836E-01  2.50000000E-02  2.70294239E-09  8.27861810E-10 
     549  7.12500000E+02  3.37500000E+02  1.43321703E-02  9.74034666E-01  9.88366836E-01  2.50000000E-02  2.51985174E-09  1.26556485E-09 
     550  7.37500000E+02  3.37500000E+02 -8.25790495E-01  1.81415733E+00  9.88366836E-01  2.50000000E-02  1.91396111E-09  2.76560357E-10 
