 # Gnuplot DataFile Version
 # i x y bathy h zs Manning u v
     364  8.75000000E+01  2.37500000E+02  2.68487339E-01  7.19879496E-01  9.88366835E-01  2.50000000E-02  3.18378712E-10  1.51707685E-10 
     365  1.12500000E+02  2.37500000E+02 -7.27306446E-01  1.71567328E+00  9.88366835E-01  2.50000000E-02  3.59061137E-10 -4.35140508E-10 
     366  1.37500000E+02  2.37500000E+02  5.67759217E-01  4.20607618E-01  9.88366835E-01  2.50000000E-02  3.91417807E-10 -2.53620801E-09 
     367  1.62500000E+02  2.37500000E+02  9.79894557E-01  8.47227825E-03  9.88366835E-01  2.50000000E-02  1.80458030E-09 -5.72988222E-09 
     368  1.87500000E+02  2.37500000E+02  1.12566056E-02  9.77110230E-01  9.88366835E-01  2.50000000E-02 -2.32570082E-09 -4.12216413E-09 
     369  2.12500000E+02  2.37500000E+02  1.03523423E-01  8.84843412E-01  9.88366835E-01  2.50000000E-02 -3.05631900E-09 -8.04278196E-09 
     370  2.37500000E+02  2.37500000E+02  3.41537357E-01  6.46829478E-01  9.88366835E-01  2.50000000E-02 -5.58717216E-09 -1.02311568E-07 
     371  2.62500000E+02  2.37500000E+02  3.30516002E-01  6.57850833E-01  9.88366835E-01  2.50000000E-02 -7.07931117E-09 -1.65339574E-09 
     372  2.87500000E+02  2.37500000E+02  4.31850495E-01  5.56516340E-01  9.88366835E-01  2.50000000E-02 -6.28807775E-09  7.28270787E-09 
     373  3.12500000E+02  2.37500000E+02  3.44948787E-01  6.43418048E-01  9.88366835E-01  2.50000000E-02 -5.54905366E-09  9.60283246E-09 
     374  3.37500000E+02  2.37500000E+02  8.99211308E-01  8.91555277E-02  9.88366836E-01  2.50000000E-02 -5.82638889E-09  9.63761453E-09 
     375  3.62500000E+02  2.37500000E+02 -2.08322164E-01  1.19668900E+00  9.88366836E-01  2.50000000E-02 -4.70096538E-10  2.16119709E-09 
     376  3.87500000E+02  2.37500000E+02  1.34885945E-01  8.53480891E-01  9.88366836E-01  2.50000000E-02 -5.38711274E-10  3.28939429E-09 
     377  4.12500000E+02  2.37500000E+02  6.77860891E-01  3.10505945E-01  9.88366836E-01  2.50000000E-02 -6.73836866E-10  5.52625084E-09 
     378  4.37500000E+02  2.37500000E+02  5.42106827E-01  4.46260009E-01  9.88366836E-01  2.50000000E-02  8.18180702E-10  2.96550423E-09 
     379  4.62500000E+02  2.37500000E+02  5.81020619E-01  4.07346217E-01  9.88366836E-01  2.50000000E-02  1.60035271E-09 -1.09641773E-11 
     380  4.87500000E+02  2.37500000E+02  8.48891551E-01  1.39475285E-01  9.88366836E-01  2.50000000E-02  2.06013167E-09  2.01694289E-09 
     381  5.12500000E+02  2.37500000E+02  6.13149962E-01  3.75216874E-01  9.88366836E-01  2.50000000E-02  1.22539782E-09  1.40590870E-09 
     382  5.37500000E+02  2.37500000E+02  7.83830333E-01  2.04536502E-01  9.88366836E-01  2.50000000E-02  9.50601955E-10  8.25307818E-10 
     383  5.62500000E+02  2.37500000E+02  9.08825902E-01  7.95409337E-02  9.88366836E-01  2.50000000E-02  6.93849293E-10  1.63216345E-09 
     384  5.87500000E+02  2.37500000E+02 -1.34468632E-01  1.12283547E+00  9.88366836E-01  2.50000000E-02  2.57863587E-10  1.42782491E-09 
     385  6.12500000E+02  2.37500000E+02  3.34650640E-01  6.53716196E-01  9.88366836E-01  2.50000000E-02  2.21667978E-10  7.72253942E-10 
     386  6.37500000E+02  2.37500000E+02  4.15609584E-01  5.72757251E-01  9.88366836E-01  2.50000000E-02  1.88640844E-10  9.09603943E-11 
     387  6.62500000E+02  2.37500000E+02 -9.77713809E-01  1.96608064E+00  9.88366836E-01  2.50000000E-02 -1.34630976E-11  1.29258760E-10 
     388  6.87500000E+02  2.37500000E+02 -1.11305828E-01  1.09967266E+00  9.88366836E-01  2.50000000E-02 -6.74195710E-11  7.27208323E-10 
     389  7.12500000E+02  2.37500000E+02  8.58179792E-01  1.30187043E-01  9.88366836E-01  2.50000000E-02  5.01397227E-10  5.10836198E-10 
     390  7.37500000E+02  2.37500000E+02  4.32972426E-01  5.55394409E-01  9.88366836E-01  2.50000000E-02  5.45746725E-10  2.56907253E-10 
     391  7.62500000E+02  2.37500000E+02  9.65989899E-01  2.23769364E-02  9.88366836E-01  2.50000000E-02  2.48364220E-10  4.37218208E-10 
     392  7.87500000E+02  2.37500000E+02  1.24913734E-01  8.63453102E-01  9.88366836E-01  2.50000000E-02 -2.10811695E-12 -6.38579827E-11 
     393  8.12500000E+02  2.37500000E+02 -2.80744632E-01  1.26911147E+00  9.88366836E-01  2.50000000E-02  7.57325453E-11  7.76849050E-10 
     394  8.37500000E+02  2.37500000E+02 -2.61851218E-01  1.25021805E+00  9.88366836E-01  2.50000000E-02  5.19708272E-11  2.54667381E-10 
     395  8.62500000E+02  2.37500000E+02 -7.91797223E-01  1.78016406E+00  9.88366836E-01  2.50000000E-02  1.22807575E-11  1.74998570E-10 
     396  8.87500000E+02  2.37500000E+02 -5.79944574E-01  1.56831141E+00  9.88366836E-01  2.50000000E-02  7.22330360E-11  4.75312491E-10 
     397  9.12500000E+02  2.37500000E+02 -3.91335675E-01  1.37970251E+00  9.88366836E-01  2.50000000E-02  1.20459129E-10  1.61457376E-10 
     398  9.37500000E+02  2.37500000E+02  9.45837524E-01  4.25293120E-02  9.88366836E-01  2.50000000E-02  2.07507935E-10  6.89462736E-10 
     399  9.62500000E+02  2.37500000E+02  3.37232494E-01  6.51134342E-01  9.88366836E-01  2.50000000E-02  6.49905404E-11  3.43223543E-10 
     400  9.87500000E+02  2.37500000E+02  1.21210509E-01  8.67156326E-01  9.88366836E-01  2.50000000E-02  2.46331661E-11  8.13493048E-11 
     401  1.25000000E+01  2.62500000E+02 -9.34840164E-01  1.92320700E+00  9.88366835E-01  2.50000000E-02  2.47016302E-11  1.63318365E-10 
     402  3.75000000E+01  2.62500000E+02 -9.55515730E-01  1.94388257E+00  9.88366835E-01  2.50000000E-02  7.32323896E-11  6.69387717E-12 
     403  6.25000000E+01  2.62500000E+02  6.26565141E-01  3.61801695E-01  9.88366835E-01  2.50000000E-02  4.55096940E-10 -5.62105899E-10 
     404  8.75000000E+01  2.62500000E+02 -7.22820953E-01  1.71118779E+00  9.88366835E-01  2.50000000E-02  8.07066169E-10  1.07105584E-10 
     405  1.12500000E+02  2.62500000E+02  7.85906675E-01  2.02460160E-01  9.88366835E-01  2.50000000E-02  1.82644490E-09 -5.37928165E-10 
     406  1.37500000E+02  2.62500000E+02  8.95852159E-01  9.25146758E-02  9.88366835E-01  2.50000000E-02  3.45981716E-09 -1.72078598E-09 
     407  1.62500000E+02  2.62500000E+02 -5.06916641E-01  1.49528348E+00  9.88366835E-01  2.50000000E-02  2.96042043E-09 -2.75177597E-09 
     408  1.87500000E+02  2.62500000E+02 -5.87829816E-01  1.57619665E+00  9.88366835E-01  2.50000000E-02  2.99099942E-09 -2.06756601E-09 
     409  2.12500000E+02  2.62500000E+02 -1.34708598E-01  1.12307543E+00  9.88366835E-01  2.50000000E-02  3.38284803E-09 -6.24423262E-09 
     410  2.37500000E+02  2.62500000E+02  8.47734741E-01  1.40632092E-01  9.88366833E-01  2.50000000E-02 -3.44578294E-09 -5.72545035E-08 
     411  2.62500000E+02  2.62500000E+02  4.76887218E-01  5.11479618E-01  9.88366836E-01  2.50000000E-02 -7.75779002E-09 -1.61344098E-09 
     412  2.87500000E+02  2.62500000E+02  2.00159583E-01  7.88207253E-01  9.88366836E-01  2.50000000E-02 -4.75948839E-09  4.50997334E-09 
     413  3.12500000E+02  2.62500000E+02 -4.78297783E-01  1.46666462E+00  9.88366835E-01  2.50000000E-02 -3.56475496E-09  7.16136179E-09 
     414  3.37500000E+02  2.62500000E+02  3.56056858E-01  6.32309978E-01  9.88366835E-01  2.50000000E-02 -2.62574951E-09  4.67634722E-10 
     415  3.62500000E+02  2.62500000E+02 -4.05332105E-01  1.39369894E+00  9.88366836E-01  2.50000000E-02 -5.46173241E-10  2.27592525E-09 
     416  3.87500000E+02  2.62500000E+02 -3.03954547E-01  1.29232138E+00  9.88366835E-01  2.50000000E-02 -1.23603723E-10  2.78270794E-09 
     417  4.12500000E+02  2.62500000E+02 -8.01330835E-01  1.78969767E+00  9.88366836E-01  2.50000000E-02 -2.83674569E-10  2.44521287E-09 
     418  4.37500000E+02  2.62500000E+02  9.54547333E-01  3.38195024E-02  9.88366836E-01  2.50000000E-02 -1.89397721E-09  5.49742556E-09 
     419  4.62500000E+02  2.62500000E+02  8.90316133E-01  9.80507030E-02  9.88366836E-01  2.50000000E-02 -6.89000985E-10  1.76416802E-09 
     420  4.87500000E+02  2.62500000E+02  7.08974002E-01  2.79392834E-01  9.88366836E-01  2.50000000E-02 -1.01775509E-09  2.17094884E-09 
     421  5.12500000E+02  2.62500000E+02  6.65835253E-01  3.22531582E-01  9.88366836E-01  2.50000000E-02 -7.59869178E-10  1.82604911E-09 
     422  5.37500000E+02  2.62500000E+02 -7.56810450E-01  1.74517729E+00  9.88366836E-01  2.50000000E-02 -1.20017070E-10  1.31746302E-09 
     423  5.62500000E+02  2.62500000E+02  2.22872355E-01  7.65494481E-01  9.88366836E-01  2.50000000E-02 -2.64656050E-10  1.05535544E-09 
     424  5.87500000E+02  2.62500000E+02  1.94286672E-01  7.94080164E-01  9.88366836E-01  2.50000000E-02 -5.88698687E-10  1.71303527E-09 
     425  6.12500000E+02  2.62500000E+02  3.02195158E-01  6.86171677E-01  9.88366836E-01  2.50000000E-02 -6.65535229E-10  7.77577203E-10 
     426  6.37500000E+02  2.62500000E+02 -1.01702793E-01  1.09006963E+00  9.88366836E-01  2.50000000E-02 -4.98204467E-10  1.28350942E-10 
     427  6.62500000E+02  2.62500000E+02 -8.44736268E-01  1.83310310E+00  9.88366836E-01  2.50000000E-02 -4.65145256E-10  1.61398944E-10 
     428  6.87500000E+02  2.62500000E+02 -1.13311707E-02  9.99698006E-01  9.88366836E-01  2.50000000E-02 -4.39366838E-10  7.04139362E-10 
     429  7.12500000E+02  2.62500000E+02  6.77916363E-01  3.10450473E-01  9.88366836E-01  2.50000000E-02 -2.81394027E-11  4.27069688E-10 
     430  7.37500000E+02  2.62500000E+02 -5.21512721E-01  1.50987956E+00  9.88366836E-01  2.50000000E-02 -3.15243013E-11  2.29272513E-10 
     431  7.62500000E+02  2.62500000E+02  4.69066451E-01  5.19300385E-01  9.88366836E-01  2.50000000E-02 -4.35391821E-11  1.33439742E-10 
     432  7.87500000E+02  2.62500000E+02 -8.56823764E-01  1.84519060E+00  9.88366836E-01  2.50000000E-02 -8.13625456E-11 -5.21128915E-11 
     433  8.12500000E+02  2.62500000E+02  8.59767371E-02  9.02390099E-01  9.88366836E-01  2.50000000E-02 -8.80251853E-11  8.54353342E-10 
     434  8.37500000E+02  2.62500000E+02 -1.82638404E-01  1.17100524E+00  9.88366836E-01  2.50000000E-02 -1.06693541E-10  2.47400327E-10 
     435  8.62500000E+02  2.62500000E+02  2.06930704E-01  7.81436132E-01  9.88366836E-01  2.50000000E-02 -9.60601964E-11  2.44283267E-10 
     436  8.87500000E+02  2.62500000E+02  4.00383273E-01  5.87983562E-01  9.88366836E-01  2.50000000E-02 -6.57475268E-12  4.92045905E-10 
     437  9.12500000E+02  2.62500000E+02 -2.58413072E-01  1.24677991E+00  9.88366836E-01  2.50000000E-02  9.02363805E-11  1.62212367E-10 
     438  9.37500000E+02  2.62500000E+02 -7.37106387E-01  1.72547322E+00  9.88366836E-01  2.50000000E-02  2.79029331E-11  2.79836685E-10 
     439  9.62500000E+02  2.62500000E+02 -8.13081408E-01  1.80144824E+00  9.88366836E-01  2.50000000E-02  4.23367770E-12  3.49796915E-10 
     440  9.87500000E+02  2.62500000E+02 -5.16564687E-01  1.50493152E+00  9.88366836E-01  2.50000000E-02  1.86511330E-11  8.15241555E-11 
     441  1.25000000E+01  2.87500000E+02  8.33477417E-01  1.54889418E-01  9.88366835E-01  2.50000000E-02  3.21091996E-11  3.56796199E-11 
     442  3.75000000E+01  2.87500000E+02 -9.98707575E-01  1.98707441E+00  9.88366835E-01  2.50000000E-02  3.15158352E-11 -1.16770048E-11 
     443  6.25000000E+01  2.87500000E+02 -3.28974606E-01  1.31734144E+00  9.88366835E-01  2.50000000E-02  5.53235654E-11 -4.99923071E-10 
     444  8.75000000E+01  2.87500000E+02  7.84918661E-01  2.03448174E-01  9.88366835E-01  2.50000000E-02  6.69277599E-10 -1.96425814E-10 
     445  1.12500000E+02  2.87500000E+02 -9.03909283E-02  1.07875776E+00  9.88366835E-01  2.50000000E-02  9.57803745E-10 -7.82507739E-10 
     446  1.37500000E+02  2.87500000E+02  4.75391453E-02  9.40827690E-01  9.88366835E-01  2.50000000E-02  9.84800593E-10 -1.00854208E-09 
     447  1.62500000E+02  2.87500000E+02 -8.47335720E-01  1.83570255E+00  9.88366835E-01  2.50000000E-02  4.26301212E-11 -3.02827136E-09 
     448  1.87500000E+02  2.87500000E+02 -4.00822679E-01  1.38918951E+00  9.88366835E-01  2.50000000E-02 -1.26908616E-09 -1.49205068E-09 
     449  2.12500000E+02  2.87500000E+02  2.14785155E-02  9.66888319E-01  9.88366835E-01  2.50000000E-02 -4.34688787E-09 -5.18562780E-09 
     450  2.37500000E+02  2.87500000E+02 -5.47241463E-01  1.53560830E+00  9.88366836E-01  2.50000000E-02 -5.25146631E-09 -5.00524186E-09 
     451  2.62500000E+02  2.87500000E+02 -2.74508318E-01  1.26287515E+00  9.88366835E-01  2.50000000E-02 -5.10840613E-09 -1.41952775E-09 
     452  2.87500000E+02  2.87500000E+02  1.64184089E-01  8.24182747E-01  9.88366836E-01  2.50000000E-02 -5.77774317E-09  2.82527509E-09 
     453  3.12500000E+02  2.87500000E+02  3.72539936E-01  6.15826899E-01  9.88366836E-01  2.50000000E-02 -5.13205557E-09  5.89074169E-09 
     454  3.37500000E+02  2.87500000E+02 -6.12205178E-01  1.60057201E+00  9.88366835E-01  2.50000000E-02 -4.85337725E-09 -2.53363310E-10 
     455  3.62500000E+02  2.87500000E+02  5.38933411E-01  4.49433424E-01  9.88366836E-01  2.50000000E-02 -4.50523680E-09  2.11691875E-09 
     456  3.87500000E+02  2.87500000E+02 -6.94758963E-01  1.68312580E+00  9.88366836E-01  2.50000000E-02 -3.18008473E-09  2.54335595E-09 
     457  4.12500000E+02  2.87500000E+02  2.53964569E-01  7.34402267E-01  9.88366836E-01  2.50000000E-02 -1.90981924E-09  1.73711651E-09 
     458  4.37500000E+02  2.87500000E+02 -4.05095158E-01  1.39346199E+00  9.88366835E-01  2.50000000E-02 -1.09103398E-09  4.73078834E-11 
     459  4.62500000E+02  2.87500000E+02  4.50713467E-01  5.37653369E-01  9.88366836E-01  2.50000000E-02 -1.03391845E-09  2.31087569E-10 
     460  4.87500000E+02  2.87500000E+02  4.34032856E-01  5.54333980E-01  9.88366835E-01  2.50000000E-02 -1.01627280E-09  9.84889897E-10 
     461  5.12500000E+02  2.87500000E+02  8.53116490E-01  1.35250346E-01  9.88366836E-01  2.50000000E-02 -1.86201219E-09  2.10907240E-09 
     462  5.37500000E+02  2.87500000E+02  9.51742552E-01  3.66242838E-02  9.88366836E-01  2.50000000E-02 -1.75308759E-09  1.84239563E-09 
     463  5.62500000E+02  2.87500000E+02  4.66086404E-01  5.22280432E-01  9.88366836E-01  2.50000000E-02 -6.07102387E-11  9.83608907E-10 
     464  5.87500000E+02  2.87500000E+02 -6.44614476E-01  1.63298131E+00  9.88366836E-01  2.50000000E-02 -3.73892866E-11  1.66518528E-09 
     465  6.12500000E+02  2.87500000E+02 -3.96191500E-01  1.38455834E+00  9.88366836E-01  2.50000000E-02 -3.84759115E-11  4.47231135E-10 
     466  6.37500000E+02  2.87500000E+02  9.33081605E-01  5.52852305E-02  9.88366836E-01  2.50000000E-02 -2.90037421E-10  1.27548494E-09 
     467  6.62500000E+02  2.87500000E+02 -3.17314769E-01  1.30568160E+00  9.88366836E-01  2.50000000E-02 -5.89479024E-12  2.09703867E-10 
     468  6.87500000E+02  2.87500000E+02  7.96572196E-01  1.91794640E-01  9.88366836E-01  2.50000000E-02  1.74275476E-10  7.98299902E-10 
     469  7.12500000E+02  2.87500000E+02  8.09256149E-01  1.79110686E-01  9.88366836E-01  2.50000000E-02  3.07252812E-10  4.12032737E-10 
     470  7.37500000E+02  2.87500000E+02  4.17497295E-01  5.70869541E-01  9.88366836E-01  2.50000000E-02  2.57729426E-10  2.28079728E-10 
     471  7.62500000E+02  2.87500000E+02  7.71770057E-01  2.16596779E-01  9.88366836E-01  2.50000000E-02  2.39570436E-10  1.98333645E-10 
     472  7.87500000E+02  2.87500000E+02  9.31914994E-01  5.64518421E-02  9.88366836E-01  2.50000000E-02  1.96554573E-10  1.76569323E-10 
     473  8.12500000E+02  2.87500000E+02 -3.74138657E-01  1.36250549E+00  9.88366836E-01  2.50000000E-02  1.58472422E-10  8.85663589E-10 
     474  8.37500000E+02  2.87500000E+02 -8.49988818E-01  1.83835565E+00  9.88366836E-01  2.50000000E-02  1.68993063E-10  3.33074015E-10 
     475  8.62500000E+02  2.87500000E+02  7.00082609E-01  2.88284227E-01  9.88366836E-01  2.50000000E-02  2.58122312E-10  3.45729905E-10 
     476  8.87500000E+02  2.87500000E+02 -9.10670425E-01  1.89903726E+00  9.88366836E-01  2.50000000E-02  3.84603471E-10  4.93089661E-10 
     477  9.12500000E+02  2.87500000E+02  6.07538114E-01  3.80828722E-01  9.88366836E-01  2.50000000E-02  4.57891680E-10  2.01378804E-10 
     478  9.37500000E+02  2.87500000E+02  2.30521661E-01  7.57845175E-01  9.88366836E-01  2.50000000E-02  3.96760312E-10  3.41623471E-10 
     479  9.62500000E+02  2.87500000E+02  7.48881598E-01  2.39485238E-01  9.88366836E-01  2.50000000E-02  1.93127951E-10  5.56451469E-10 
     480  9.87500000E+02  2.87500000E+02 -4.58150855E-01  1.44651769E+00  9.88366836E-01  2.50000000E-02  6.81130076E-12  1.20395540E-10 
     481  1.25000000E+01  3.12500000E+02  8.89455632E-01  9.89112033E-02  9.88366835E-01  2.50000000E-02  1.27091907E-10 -1.75340213E-10 
     482  3.75000000E+01  3.12500000E+02 -6.31376517E-01  1.61974335E+00  9.88366835E-01  2.50000000E-02  2.44014599E-10 -6.90077088E-11 
     483  6.25000000E+01  3.12500000E+02  3.05552792E-01  6.82814043E-01  9.88366835E-01  2.50000000E-02  2.48556114E-10 -4.45737738E-10 
     484  8.75000000E+01  3.12500000E+02  1.01249800E-01  8.87117036E-01  9.88366835E-01  2.50000000E-02  3.66250804E-10 -3.47045548E-10 
     485  1.12500000E+02  3.12500000E+02 -6.71278176E-01  1.65964501E+00  9.88366835E-01  2.50000000E-02  5.66748584E-10 -5.98477811E-10 
     486  1.37500000E+02  3.12500000E+02  7.13473855E-01  2.74892980E-01  9.88366835E-01  2.50000000E-02  1.33521323E-09 -8.66686316E-10 
     487  1.62500000E+02  3.12500000E+02  3.81535222E-01  6.06831613E-01  9.88366835E-01  2.50000000E-02  1.33859090E-09 -4.17243326E-09 
     488  1.87500000E+02  3.12500000E+02  9.56451482E-01  3.19153534E-02  9.88366835E-01  2.50000000E-02 -1.59184211E-09 -5.92919395E-09 
     489  2.12500000E+02  3.12500000E+02  7.75383494E-01  2.12983341E-01  9.88366835E-01  2.50000000E-02 -3.81698041E-09 -5.21165167E-09 
     490  2.37500000E+02  3.12500000E+02 -7.42396327E-01  1.73076316E+00  9.88366835E-01  2.50000000E-02 -4.96919788E-09 -4.02923462E-09 
     491  2.62500000E+02  3.12500000E+02  1.02374976E-01  8.85991859E-01  9.88366835E-01  2.50000000E-02 -4.87282190E-09 -1.97728931E-09 
     492  2.87500000E+02  3.12500000E+02 -7.45134914E-01  1.73350175E+00  9.88366836E-01  2.50000000E-02 -2.51922770E-09  2.00335163E-09 
     493  3.12500000E+02  3.12500000E+02 -9.64563739E-01  1.95293057E+00  9.88366836E-01  2.50000000E-02 -1.19834732E-09  5.55097269E-09 
     494  3.37500000E+02  3.12500000E+02 -5.81170204E-01  1.56953704E+00  9.88366835E-01  2.50000000E-02 -6.39811283E-10 -3.82432472E-10 
     495  3.62500000E+02  3.12500000E+02 -7.55561457E-01  1.74392829E+00  9.88366835E-01  2.50000000E-02 -7.12232670E-10  5.92378706E-10 
     496  3.87500000E+02  3.12500000E+02 -3.49295018E-01  1.33766185E+00  9.88366835E-01  2.50000000E-02 -7.31173570E-10  2.22658180E-09 
     497  4.12500000E+02  3.12500000E+02  9.88179630E-01  1.87205806E-04  9.88366836E-01  2.50000000E-02 -2.53735656E-08  4.18954276E-08 
     498  4.37500000E+02  3.12500000E+02  1.76495243E-01  8.11871593E-01  9.88366836E-01  2.50000000E-02 -8.22946428E-10  4.15349720E-10 
     499  4.62500000E+02  3.12500000E+02 -6.12133846E-02  1.04958022E+00  9.88366836E-01  2.50000000E-02 -8.81317729E-10  2.76683213E-10 
     500  4.87500000E+02  3.12500000E+02 -1.10749767E-01  1.09911660E+00  9.88366836E-01  2.50000000E-02 -1.03518375E-09  5.98027712E-10 
     501  5.12500000E+02  3.12500000E+02  1.54185328E-01  8.34181507E-01  9.88366836E-01  2.50000000E-02 -1.12567430E-09  1.67151647E-09 
     502  5.37500000E+02  3.12500000E+02  1.54441631E-03  9.86822419E-01  9.88366836E-01  2.50000000E-02 -1.08186585E-09  2.83271690E-10 
     503  5.62500000E+02  3.12500000E+02 -2.09939076E-01  1.19830591E+00  9.88366836E-01  2.50000000E-02 -9.75658788E-10  9.78474616E-10 
     504  5.87500000E+02  3.12500000E+02  8.37053587E-02  9.04661477E-01  9.88366836E-01  2.50000000E-02 -7.31015653E-10  1.47739933E-09 
     505  6.12500000E+02  3.12500000E+02 -9.84763029E-01  1.97312986E+00  9.88366836E-01  2.50000000E-02 -5.76614195E-10  1.94732759E-10 
     506  6.37500000E+02  3.12500000E+02  4.72295481E-01  5.16071355E-01  9.88366836E-01  2.50000000E-02 -4.83072714E-10  2.48958866E-10 
     507  6.62500000E+02  3.12500000E+02 -6.67066766E-01  1.65543360E+00  9.88366836E-01  2.50000000E-02 -2.04476640E-10  1.51197309E-10 
     508  6.87500000E+02  3.12500000E+02 -4.64834171E-01  1.45320101E+00  9.88366836E-01  2.50000000E-02 -1.37811091E-10  1.44155379E-10 
     509  7.12500000E+02  3.12500000E+02 -2.73507669E-01  1.26187450E+00  9.88366836E-01  2.50000000E-02 -1.59602992E-10  1.54643371E-10 
     510  7.37500000E+02  3.12500000E+02 -9.70003133E-01  1.95836997E+00  9.88366836E-01  2.50000000E-02 -2.02218471E-10  7.30496642E-11 
     511  7.62500000E+02  3.12500000E+02  2.81929733E-01  7.06437103E-01  9.88366836E-01  2.50000000E-02 -2.60573171E-10  1.24506427E-10 
     512  7.87500000E+02  3.12500000E+02  2.41078169E-01  7.47288666E-01  9.88366836E-01  2.50000000E-02 -3.02102811E-10  4.75026061E-11 
     513  8.12500000E+02  3.12500000E+02  3.95770170E-01  5.92596665E-01  9.88366836E-01  2.50000000E-02 -3.08214046E-10  9.04665363E-10 
     514  8.37500000E+02  3.12500000E+02 -6.42047305E-02  1.05257157E+00  9.88366836E-01  2.50000000E-02 -2.75893976E-10  3.92952013E-10 
     515  8.62500000E+02  3.12500000E+02  6.23029571E-01  3.65337264E-01  9.88366836E-01  2.50000000E-02 -2.79130192E-10  2.71087085E-10 
     516  8.87500000E+02  3.12500000E+02  7.02108725E-01  2.86258110E-01  9.88366836E-01  2.50000000E-02 -1.83938409E-10  4.87968715E-10 
     517  9.12500000E+02  3.12500000E+02 -3.55302842E-03  9.91919864E-01  9.88366836E-01  2.50000000E-02 -3.48363886E-11  1.24470002E-10 
     518  9.37500000E+02  3.12500000E+02 -9.62513231E-01  1.95088007E+00  9.88366836E-01  2.50000000E-02 -7.16772813E-12  4.60314782E-10 
     519  9.62500000E+02  3.12500000E+02 -6.76846554E-01  1.66521339E+00  9.88366836E-01  2.50000000E-02  1.23425556E-11  6.59804712E-10 
     520  9.87500000E+02  3.12500000E+02  5.26013183E-01  4.62353652E-01  9.88366836E-01  2.50000000E-02  4.42578632E-11  3.64252097E-10 
     521  1.25000000E+01  3.37500000E+02 -4.61756070E-01  1.45012291E+00  9.88366835E-01  2.50000000E-02  5.15333344E-11 -1.30686493E-10 
     522  3.75000000E+01  3.37500000E+02 -5.57306245E-01  1.54567308E+00  9.88366835E-01  2.50000000E-02  6.94093130E-11 -1.30185312E-10 
     523  6.25000000E+01  3.37500000E+02 -8.43123585E-01  1.83149042E+00  9.88366835E-01  2.50000000E-02  6.24227753E-11 -3.39815862E-10 
     524  8.75000000E+01  3.37500000E+02 -6.36874693E-01  1.62524153E+00  9.88366835E-01  2.50000000E-02  6.77727238E-11 -3.65773773E-10 
     525  1.12500000E+02  3.37500000E+02 -8.62173038E-01  1.85053987E+00  9.88366835E-01  2.50000000E-02 -5.49555976E-11 -5.43027496E-10 
     526  1.37500000E+02  3.37500000E+02 -9.98801574E-01  1.98716841E+00  9.88366835E-01  2.50000000E-02 -9.40406769E-11 -3.60831713E-10 
     527  1.62500000E+02  3.37500000E+02  4.97561888E-01  4.90804947E-01  9.88366835E-01  2.50000000E-02  2.11040833E-10 -4.21264553E-09 
     528  1.87500000E+02  3.37500000E+02  5.55506505E-01  4.32860331E-01  9.88366835E-01  2.50000000E-02  6.90193946E-10 -1.51122643E-09 
     529  2.12500000E+02  3.37500000E+02 -5.14768477E-01  1.50313531E+00  9.88366835E-01  2.50000000E-02  1.70849725E-09 -1.00369193E-09 
     530  2.37500000E+02  3.37500000E+02  4.49690095E-01  5.38676740E-01  9.88366835E-01  2.50000000E-02  1.79866250E-09 -4.20677555E-09 
     531  2.62500000E+02  3.37500000E+02  2.08834336E-01  7.79532499E-01  9.88366835E-01  2.50000000E-02  1.36083869E-09 -2.45482818E-09 
     532  2.87500000E+02  3.37500000E+02  8.80607532E-01  1.07759303E-01  9.88366836E-01  2.50000000E-02 -5.14717781E-10  3.74828360E-09 
     533  3.12500000E+02  3.37500000E+02  7.62143809E-01  2.26223027E-01  9.88366836E-01  2.50000000E-02  7.04037384E-10  5.15962917E-09 
     534  3.37500000E+02  3.37500000E+02  1.91182312E-01  7.97184523E-01  9.88366835E-01  2.50000000E-02  2.07996162E-10 -3.83388617E-10 
     535  3.62500000E+02  3.37500000E+02 -4.39467332E-01  1.42783417E+00  9.88366836E-01  2.50000000E-02  1.15354754E-10  4.13206905E-10 
     536  3.87500000E+02  3.37500000E+02 -6.68779376E-01  1.65714621E+00  9.88366836E-01  2.50000000E-02  1.36237810E-10  1.66768419E-09 
     537  4.12500000E+02  3.37500000E+02 -5.55079330E-01  1.54344617E+00  9.88366835E-01  2.50000000E-02  4.87571821E-11  7.22129844E-10 
     538  4.37500000E+02  3.37500000E+02 -1.77210822E-01  1.16557766E+00  9.88366835E-01  2.50000000E-02 -2.25571679E-10  8.19967950E-10 
     539  4.62500000E+02  3.37500000E+02 -3.32755791E-01  1.32112263E+00  9.88366836E-01  2.50000000E-02 -3.59147129E-10  2.18636262E-10 
     540  4.87500000E+02  3.37500000E+02  4.02397733E-01  5.85969103E-01  9.88366836E-01  2.50000000E-02 -4.11316181E-10  4.65053968E-10 
     541  5.12500000E+02  3.37500000E+02  9.35292297E-01  5.30745391E-02  9.88366836E-01  2.50000000E-02 -1.03422657E-09  1.54201264E-09 
     542  5.37500000E+02  3.37500000E+02  9.15586516E-02  8.96808184E-01  9.88366836E-01  2.50000000E-02 -5.37903525E-10  2.95773028E-10 
     543  5.62500000E+02  3.37500000E+02  8.15716200E-01  1.72650635E-01  9.88366836E-01  2.50000000E-02 -2.97011998E-10  8.23930331E-10 
