 # Gnuplot DataFile Version
 # i x y bathy h zs Manning u v
     361  1.25000000E+01  2.37500000E+02  3.55041820E-01  6.33325003E-01  9.88366823E-01  2.50000000E-02  2.61081954E-09  1.05136991E-08 
     362  3.75000000E+01  2.37500000E+02  3.41509921E-01  6.46856902E-01  9.88366824E-01  2.50000000E-02  8.84104551E-09  4.95808437E-09 
     363  6.25000000E+01  2.37500000E+02 -5.68093173E-01  1.55646000E+00  9.88366823E-01  2.50000000E-02  1.53442959E-08 -3.20402233E-08 
     364  8.75000000E+01  2.37500000E+02  2.68487339E-01  7.19879484E-01  9.88366823E-01  2.50000000E-02  1.92605157E-08  6.41896536E-09 
     365  1.12500000E+02  2.37500000E+02 -7.27306446E-01  1.71567327E+00  9.88366823E-01  2.50000000E-02  2.10222822E-08 -2.86972267E-08 
     366  1.37500000E+02  2.37500000E+02  5.67759217E-01  4.20607606E-01  9.88366823E-01  2.50000000E-02  2.19586461E-08 -1.48744507E-07 
     367  1.62500000E+02  2.37500000E+02  9.79894557E-01  8.47225649E-03  9.88366813E-01  2.50000000E-02  1.01855704E-07 -3.31205882E-07 
     368  1.87500000E+02  2.37500000E+02  1.12566056E-02  9.77110209E-01  9.88366814E-01  2.50000000E-02 -1.31614422E-07 -2.34378809E-07 
     369  2.12500000E+02  2.37500000E+02  1.03523423E-01  8.84843379E-01  9.88366801E-01  2.50000000E-02 -1.72961280E-07 -4.58036944E-07 
     370  2.37500000E+02  2.37500000E+02  3.41537357E-01  6.46829442E-01  9.88366798E-01  2.50000000E-02 -3.16228729E-07 -5.80390381E-06 
     371  2.62500000E+02  2.37500000E+02  3.30516002E-01  6.57850813E-01  9.88366815E-01  2.50000000E-02 -4.00904913E-07 -9.76606506E-08 
     372  2.87500000E+02  2.37500000E+02  4.31850495E-01  5.56516335E-01  9.88366830E-01  2.50000000E-02 -3.56136784E-07  4.12577773E-07 
     373  3.12500000E+02  2.37500000E+02  3.44948787E-01  6.43418027E-01  9.88366814E-01  2.50000000E-02 -3.14035023E-07  5.40284598E-07 
     374  3.37500000E+02  2.37500000E+02  8.99211308E-01  8.91555371E-02  9.88366845E-01  2.50000000E-02 -3.28396664E-07  5.43460143E-07 
     375  3.62500000E+02  2.37500000E+02 -2.08322164E-01  1.19668901E+00  9.88366843E-01  2.50000000E-02 -2.56683188E-08  1.20080875E-07 
     376  3.87500000E+02  2.37500000E+02  1.34885945E-01  8.53480894E-01  9.88366839E-01  2.50000000E-02 -2.93407839E-08  1.79981345E-07 
     377  4.12500000E+02  2.37500000E+02  6.77860891E-01  3.10505961E-01  9.88366852E-01  2.50000000E-02 -3.52805044E-08  3.11055945E-07 
     378  4.37500000E+02  2.37500000E+02  5.42106827E-01  4.46260029E-01  9.88366855E-01  2.50000000E-02  4.96652604E-08  1.68254260E-07 
     379  4.62500000E+02  2.37500000E+02  5.81020619E-01  4.07346232E-01  9.88366850E-01  2.50000000E-02  9.39668083E-08 -3.05566591E-09 
     380  4.87500000E+02  2.37500000E+02  8.48891551E-01  1.39475292E-01  9.88366843E-01  2.50000000E-02  1.23007924E-07  1.05657312E-07 
     381  5.12500000E+02  2.37500000E+02  6.13149962E-01  3.75216880E-01  9.88366842E-01  2.50000000E-02  7.80681580E-08  7.79909285E-08 
     382  5.37500000E+02  2.37500000E+02  7.83830333E-01  2.04536511E-01  9.88366844E-01  2.50000000E-02  6.09062618E-08  8.17874404E-08 
     383  5.62500000E+02  2.37500000E+02  9.08825902E-01  7.95409415E-02  9.88366843E-01  2.50000000E-02  4.04208317E-08  8.95760596E-08 
     384  5.87500000E+02  2.37500000E+02 -1.34468632E-01  1.12283548E+00  9.88366844E-01  2.50000000E-02  1.43807030E-08  7.84657321E-08 
     385  6.12500000E+02  2.37500000E+02  3.34650640E-01  6.53716203E-01  9.88366843E-01  2.50000000E-02  1.23227847E-08  4.19089464E-08 
     386  6.37500000E+02  2.37500000E+02  4.15609584E-01  5.72757260E-01  9.88366844E-01  2.50000000E-02  1.01937175E-08  9.03323504E-09 
     387  6.62500000E+02  2.37500000E+02 -9.77713809E-01  1.96608065E+00  9.88366841E-01  2.50000000E-02 -8.94305208E-10  7.00551209E-09 
     388  6.87500000E+02  2.37500000E+02 -1.11305828E-01  1.09967267E+00  9.88366843E-01  2.50000000E-02 -3.72618025E-09  3.28021199E-08 
     389  7.12500000E+02  2.37500000E+02  8.58179792E-01  1.30187048E-01  9.88366840E-01  2.50000000E-02  2.81747395E-08  2.83086404E-08 
     390  7.37500000E+02  2.37500000E+02  4.32972426E-01  5.55394413E-01  9.88366840E-01  2.50000000E-02  3.09381279E-08  1.47898457E-08 
     391  7.62500000E+02  2.37500000E+02  9.65989899E-01  2.23769411E-02  9.88366840E-01  2.50000000E-02  1.38129866E-08  2.69909369E-08 
     392  7.87500000E+02  2.37500000E+02  1.24913734E-01  8.63453106E-01  9.88366840E-01  2.50000000E-02 -3.04469938E-10 -2.85800835E-09 
     393  8.12500000E+02  2.37500000E+02 -2.80744632E-01  1.26911147E+00  9.88366841E-01  2.50000000E-02  4.11891824E-09  4.39949258E-08 
     394  8.37500000E+02  2.37500000E+02 -2.61851218E-01  1.25021806E+00  9.88366839E-01  2.50000000E-02  2.76211141E-09  1.45277540E-08 
     395  8.62500000E+02  2.37500000E+02 -7.91797223E-01  1.78016406E+00  9.88366841E-01  2.50000000E-02  5.41660768E-10  9.51481665E-09 
     396  8.87500000E+02  2.37500000E+02 -5.79944574E-01  1.56831142E+00  9.88366841E-01  2.50000000E-02  3.98833099E-09  2.67855445E-08 
     397  9.12500000E+02  2.37500000E+02 -3.91335675E-01  1.37970252E+00  9.88366840E-01  2.50000000E-02  6.73928973E-09  9.11836868E-09 
     398  9.37500000E+02  2.37500000E+02  9.45837524E-01  4.25293164E-02  9.88366840E-01  2.50000000E-02  1.16805937E-08  3.97448760E-08 
     399  9.62500000E+02  2.37500000E+02  3.37232494E-01  6.51134346E-01  9.88366840E-01  2.50000000E-02  3.85542913E-09  1.93686224E-08 
     400  9.87500000E+02  2.37500000E+02  1.21210509E-01  8.67156330E-01  9.88366839E-01  2.50000000E-02  1.46502083E-09  4.84167931E-09 
     401  1.25000000E+01  2.62500000E+02 -9.34840164E-01  1.92320699E+00  9.88366824E-01  2.50000000E-02  1.19114068E-09  7.14253847E-09 
     402  3.75000000E+01  2.62500000E+02 -9.55515730E-01  1.94388255E+00  9.88366824E-01  2.50000000E-02  3.84480883E-09 -9.46231753E-10 
     403  6.25000000E+01  2.62500000E+02  6.26565141E-01  3.61801681E-01  9.88366822E-01  2.50000000E-02  2.72458993E-08 -3.42691517E-08 
     404  8.75000000E+01  2.62500000E+02 -7.22820953E-01  1.71118778E+00  9.88366823E-01  2.50000000E-02  4.71049253E-08  3.83671262E-09 
     405  1.12500000E+02  2.62500000E+02  7.85906675E-01  2.02460147E-01  9.88366823E-01  2.50000000E-02  1.03441165E-07 -3.41506851E-08 
     406  1.37500000E+02  2.62500000E+02  8.95852159E-01  9.25146566E-02  9.88366816E-01  2.50000000E-02  1.95016613E-07 -1.01607194E-07 
     407  1.62500000E+02  2.62500000E+02 -5.06916641E-01  1.49528345E+00  9.88366812E-01  2.50000000E-02  1.68434990E-07 -1.56701640E-07 
     408  1.87500000E+02  2.62500000E+02 -5.87829816E-01  1.57619663E+00  9.88366813E-01  2.50000000E-02  1.70173037E-07 -1.17673897E-07 
     409  2.12500000E+02  2.62500000E+02 -1.34708598E-01  1.12307542E+00  9.88366819E-01  2.50000000E-02  1.92379582E-07 -3.55695668E-07 
     410  2.37500000E+02  2.62500000E+02  8.47734741E-01  1.40631934E-01  9.88366675E-01  2.50000000E-02 -1.94716226E-07 -3.24804165E-06 
     411  2.62500000E+02  2.62500000E+02  4.76887218E-01  5.11479617E-01  9.88366835E-01  2.50000000E-02 -4.39975305E-07 -9.54841044E-08 
     412  2.87500000E+02  2.62500000E+02  2.00159583E-01  7.88207254E-01  9.88366837E-01  2.50000000E-02 -2.70009438E-07  2.55519840E-07 
     413  3.12500000E+02  2.62500000E+02 -4.78297783E-01  1.46666461E+00  9.88366829E-01  2.50000000E-02 -2.02404086E-07  4.02090676E-07 
     414  3.37500000E+02  2.62500000E+02  3.56056858E-01  6.32309969E-01  9.88366827E-01  2.50000000E-02 -1.49203263E-07  2.57755990E-08 
     415  3.62500000E+02  2.62500000E+02 -4.05332105E-01  1.39369895E+00  9.88366845E-01  2.50000000E-02 -3.20151850E-08  1.26208613E-07 
     416  3.87500000E+02  2.62500000E+02 -3.03954547E-01  1.29232138E+00  9.88366830E-01  2.50000000E-02 -7.88298238E-09  1.52159479E-07 
     417  4.12500000E+02  2.62500000E+02 -8.01330835E-01  1.78969767E+00  9.88366833E-01  2.50000000E-02 -1.64577084E-08  1.36400504E-07 
     418  4.37500000E+02  2.62500000E+02  9.54547333E-01  3.38195092E-02  9.88366843E-01  2.50000000E-02 -9.85105311E-08  3.07035582E-07 
     419  4.62500000E+02  2.62500000E+02  8.90316133E-01  9.80507086E-02  9.88366841E-01  2.50000000E-02 -3.02417165E-08  9.61487234E-08 
     420  4.87500000E+02  2.62500000E+02  7.08974002E-01  2.79392837E-01  9.88366839E-01  2.50000000E-02 -4.59625998E-08  1.09120155E-07 
     421  5.12500000E+02  2.62500000E+02  6.65835253E-01  3.22531589E-01  9.88366842E-01  2.50000000E-02 -3.14944036E-08  1.00199404E-07 
     422  5.37500000E+02  2.62500000E+02 -7.56810450E-01  1.74517729E+00  9.88366844E-01  2.50000000E-02  6.27940433E-09  1.21163207E-07 
     423  5.62500000E+02  2.62500000E+02  2.22872355E-01  7.65494483E-01  9.88366838E-01  2.50000000E-02 -1.70388468E-09  5.98829131E-08 
     424  5.87500000E+02  2.62500000E+02  1.94286672E-01  7.94080169E-01  9.88366841E-01  2.50000000E-02 -2.00505052E-08  9.48188114E-08 
     425  6.12500000E+02  2.62500000E+02  3.02195158E-01  6.86171684E-01  9.88366842E-01  2.50000000E-02 -2.46533762E-08  4.27230178E-08 
     426  6.37500000E+02  2.62500000E+02 -1.01702793E-01  1.09006964E+00  9.88366844E-01  2.50000000E-02 -1.72124478E-08  1.14615994E-08 
     427  6.62500000E+02  2.62500000E+02 -8.44736268E-01  1.83310311E+00  9.88366842E-01  2.50000000E-02 -1.60102097E-08  8.99013346E-09 
     428  6.87500000E+02  2.62500000E+02 -1.13311707E-02  9.99698015E-01  9.88366844E-01  2.50000000E-02 -1.45498120E-08  3.13573769E-08 
     429  7.12500000E+02  2.62500000E+02  6.77916363E-01  3.10450477E-01  9.88366840E-01  2.50000000E-02  7.54701104E-09  2.47820206E-08 
     430  7.37500000E+02  2.62500000E+02 -5.21512721E-01  1.50987956E+00  9.88366840E-01  2.50000000E-02  5.15004658E-09  1.29244464E-08 
     431  7.62500000E+02  2.62500000E+02  4.69066451E-01  5.19300389E-01  9.88366840E-01  2.50000000E-02  2.96783877E-09  1.03335889E-08 
     432  7.87500000E+02  2.62500000E+02 -8.56823764E-01  1.84519060E+00  9.88366840E-01  2.50000000E-02 -5.25068678E-10 -2.13764451E-09 
     433  8.12500000E+02  2.62500000E+02  8.59767371E-02  9.02390103E-01  9.88366840E-01  2.50000000E-02 -1.58899054E-09  4.87114314E-08 
     434  8.37500000E+02  2.62500000E+02 -1.82638404E-01  1.17100524E+00  9.88366840E-01  2.50000000E-02 -3.05395219E-09  1.44339497E-08 
     435  8.62500000E+02  2.62500000E+02  2.06930704E-01  7.81436137E-01  9.88366841E-01  2.50000000E-02 -2.74897955E-09  1.34462422E-08 
     436  8.87500000E+02  2.62500000E+02  4.00383273E-01  5.87983567E-01  9.88366840E-01  2.50000000E-02  1.88089881E-09  2.80327587E-08 
     437  9.12500000E+02  2.62500000E+02 -2.58413072E-01  1.24677991E+00  9.88366841E-01  2.50000000E-02  6.26783455E-09  9.17012341E-09 
     438  9.37500000E+02  2.62500000E+02 -7.37106387E-01  1.72547323E+00  9.88366839E-01  2.50000000E-02  2.08762509E-09  1.68883969E-08 
     439  9.62500000E+02  2.62500000E+02 -8.13081408E-01  1.80144825E+00  9.88366840E-01  2.50000000E-02  4.80771797E-10  1.97943280E-08 
     440  9.87500000E+02  2.62500000E+02 -5.16564687E-01  1.50493153E+00  9.88366839E-01  2.50000000E-02  1.16258814E-09  4.96004248E-09 
     441  1.25000000E+01  2.87500000E+02  8.33477417E-01  1.54889407E-01  9.88366824E-01  2.50000000E-02  1.55601755E-09 -8.31671020E-10 
     442  3.75000000E+01  2.87500000E+02 -9.98707575E-01  1.98707440E+00  9.88366824E-01  2.50000000E-02  1.32452070E-09 -1.83004069E-09 
     443  6.25000000E+01  2.87500000E+02 -3.28974606E-01  1.31734143E+00  9.88366824E-01  2.50000000E-02  2.66230125E-09 -3.05651124E-08 
     444  8.75000000E+01  2.87500000E+02  7.84918661E-01  2.03448162E-01  9.88366823E-01  2.50000000E-02  3.68180943E-08 -1.43735959E-08 
     445  1.12500000E+02  2.87500000E+02 -9.03909283E-02  1.07875775E+00  9.88366822E-01  2.50000000E-02  5.35083026E-08 -4.47981892E-08 
     446  1.37500000E+02  2.87500000E+02  4.75391453E-02  9.40827677E-01  9.88366822E-01  2.50000000E-02  5.50796396E-08 -5.84137868E-08 
     447  1.62500000E+02  2.87500000E+02 -8.47335720E-01  1.83570252E+00  9.88366805E-01  2.50000000E-02  1.52227225E-09 -1.72370952E-07 
     448  1.87500000E+02  2.87500000E+02 -4.00822679E-01  1.38918948E+00  9.88366800E-01  2.50000000E-02 -7.31611288E-08 -8.48729982E-08 
     449  2.12500000E+02  2.87500000E+02  2.14785155E-02  9.66888277E-01  9.88366792E-01  2.50000000E-02 -2.48605921E-07 -2.95342560E-07 
     450  2.37500000E+02  2.87500000E+02 -5.47241463E-01  1.53560830E+00  9.88366838E-01  2.50000000E-02 -3.00481283E-07 -2.83271948E-07 
     451  2.62500000E+02  2.87500000E+02 -2.74508318E-01  1.26287513E+00  9.88366817E-01  2.50000000E-02 -2.92580730E-07 -8.38427570E-08 
     452  2.87500000E+02  2.87500000E+02  1.64184089E-01  8.24182743E-01  9.88366832E-01  2.50000000E-02 -3.31274159E-07  1.60135556E-07 
     453  3.12500000E+02  2.87500000E+02  3.72539936E-01  6.15826899E-01  9.88366835E-01  2.50000000E-02 -2.95818856E-07  3.30651150E-07 
     454  3.37500000E+02  2.87500000E+02 -6.12205178E-01  1.60057200E+00  9.88366826E-01  2.50000000E-02 -2.80896406E-07 -1.48957339E-08 
     455  3.62500000E+02  2.87500000E+02  5.38933411E-01  4.49433423E-01  9.88366834E-01  2.50000000E-02 -2.62205015E-07  1.17168475E-07 
     456  3.87500000E+02  2.87500000E+02 -6.94758963E-01  1.68312580E+00  9.88366837E-01  2.50000000E-02 -1.87324017E-07  1.39813562E-07 
     457  4.12500000E+02  2.87500000E+02  2.53964569E-01  7.34402275E-01  9.88366844E-01  2.50000000E-02 -1.16016513E-07  9.64032462E-08 
     458  4.37500000E+02  2.87500000E+02 -4.05095158E-01  1.39346199E+00  9.88366830E-01  2.50000000E-02 -7.07022323E-08  5.65996759E-10 
     459  4.62500000E+02  2.87500000E+02  4.50713467E-01  5.37653365E-01  9.88366832E-01  2.50000000E-02 -6.76431606E-08  1.17739850E-08 
     460  4.87500000E+02  2.87500000E+02  4.34032856E-01  5.54333974E-01  9.88366829E-01  2.50000000E-02 -6.65264002E-08  4.13645770E-08 
     461  5.12500000E+02  2.87500000E+02  8.53116490E-01  1.35250344E-01  9.88366833E-01  2.50000000E-02 -1.14301241E-07  1.11743157E-07 
     462  5.37500000E+02  2.87500000E+02  9.51742552E-01  3.66242864E-02  9.88366838E-01  2.50000000E-02 -1.06548645E-07  1.30567102E-07 
     463  5.62500000E+02  2.87500000E+02  4.66086404E-01  5.22280435E-01  9.88366839E-01  2.50000000E-02 -3.35680410E-09  5.59871194E-08 
     464  5.87500000E+02  2.87500000E+02 -6.44614476E-01  1.63298131E+00  9.88366839E-01  2.50000000E-02 -2.05071228E-09  9.27714324E-08 
     465  6.12500000E+02  2.87500000E+02 -3.96191500E-01  1.38455834E+00  9.88366839E-01  2.50000000E-02 -2.11455227E-09  2.48940648E-08 
     466  6.37500000E+02  2.87500000E+02  9.33081605E-01  5.52852346E-02  9.88366840E-01  2.50000000E-02 -1.65032757E-08  7.28151232E-08 
     467  6.62500000E+02  2.87500000E+02 -3.17314769E-01  1.30568161E+00  9.88366841E-01  2.50000000E-02 -3.18369162E-10  1.20251368E-08 
     468  6.87500000E+02  2.87500000E+02  7.96572196E-01  1.91794645E-01  9.88366841E-01  2.50000000E-02  8.65837744E-09  4.03409051E-08 
     469  7.12500000E+02  2.87500000E+02  8.09256149E-01  1.79110691E-01  9.88366840E-01  2.50000000E-02  1.51662929E-08  2.46176146E-08 
     470  7.37500000E+02  2.87500000E+02  4.17497295E-01  5.70869545E-01  9.88366840E-01  2.50000000E-02  1.25838927E-08  1.26826902E-08 
     471  7.62500000E+02  2.87500000E+02  7.71770057E-01  2.16596783E-01  9.88366841E-01  2.50000000E-02  1.16641900E-08  1.32718209E-08 
     472  7.87500000E+02  2.87500000E+02  9.31914994E-01  5.64518463E-02  9.88366840E-01  2.50000000E-02  1.00666109E-08  1.07167106E-08 
     473  8.12500000E+02  2.87500000E+02 -3.74138657E-01  1.36250550E+00  9.88366841E-01  2.50000000E-02  9.00391226E-09  5.08500369E-08 
     474  8.37500000E+02  2.87500000E+02 -8.49988818E-01  1.83835566E+00  9.88366841E-01  2.50000000E-02  9.61352722E-09  1.96701007E-08 
     475  8.62500000E+02  2.87500000E+02  7.00082609E-01  2.88284231E-01  9.88366840E-01  2.50000000E-02  1.46746911E-08  2.04782088E-08 
     476  8.87500000E+02  2.87500000E+02 -9.10670425E-01  1.89903727E+00  9.88366841E-01  2.50000000E-02  2.19982222E-08  2.85283152E-08 
     477  9.12500000E+02  2.87500000E+02  6.07538114E-01  3.80828726E-01  9.88366840E-01  2.50000000E-02  2.62714799E-08  1.15670554E-08 
     478  9.37500000E+02  2.87500000E+02  2.30521661E-01  7.57845179E-01  9.88366840E-01  2.50000000E-02  2.26862950E-08  2.04802598E-08 
     479  9.62500000E+02  2.87500000E+02  7.48881598E-01  2.39485242E-01  9.88366840E-01  2.50000000E-02  1.08534023E-08  3.22035165E-08 
     480  9.87500000E+02  2.87500000E+02 -4.58150855E-01  1.44651770E+00  9.88366840E-01  2.50000000E-02  3.73773684E-10  7.34640046E-09 
     481  1.25000000E+01  3.12500000E+02  8.89455632E-01  9.89111919E-02  9.88366824E-01  2.50000000E-02  6.99277556E-09 -1.24669446E-08 
     482  3.75000000E+01  3.12500000E+02 -6.31376517E-01  1.61974334E+00  9.88366823E-01  2.50000000E-02  1.31999295E-08 -4.90216830E-09 
     483  6.25000000E+01  3.12500000E+02  3.05552792E-01  6.82814031E-01  9.88366823E-01  2.50000000E-02  1.33091875E-08 -2.71279308E-08 
     484  8.75000000E+01  3.12500000E+02  1.01249800E-01  8.87117025E-01  9.88366825E-01  2.50000000E-02  2.02078752E-08 -2.08073258E-08 
     485  1.12500000E+02  3.12500000E+02 -6.71278176E-01  1.65964500E+00  9.88366826E-01  2.50000000E-02  3.18378862E-08 -3.41627959E-08 
     486  1.37500000E+02  3.12500000E+02  7.13473855E-01  2.74892965E-01  9.88366820E-01  2.50000000E-02  7.54945626E-08 -4.98083531E-08 
     487  1.62500000E+02  3.12500000E+02  3.81535222E-01  6.06831597E-01  9.88366819E-01  2.50000000E-02  7.56996062E-08 -2.37303672E-07 
     488  1.87500000E+02  3.12500000E+02  9.56451482E-01  3.19153388E-02  9.88366821E-01  2.50000000E-02 -8.91997267E-08 -3.37383196E-07 
     489  2.12500000E+02  3.12500000E+02  7.75383494E-01  2.12983327E-01  9.88366821E-01  2.50000000E-02 -2.15712773E-07 -2.96876059E-07 
     490  2.37500000E+02  3.12500000E+02 -7.42396327E-01  1.73076314E+00  9.88366812E-01  2.50000000E-02 -2.80632519E-07 -2.27976252E-07 
     491  2.62500000E+02  3.12500000E+02  1.02374976E-01  8.85991840E-01  9.88366816E-01  2.50000000E-02 -2.75272834E-07 -1.15256134E-07 
     492  2.87500000E+02  3.12500000E+02 -7.45134914E-01  1.73350176E+00  9.88366849E-01  2.50000000E-02 -1.42210734E-07  1.13542208E-07 
     493  3.12500000E+02  3.12500000E+02 -9.64563739E-01  1.95293058E+00  9.88366843E-01  2.50000000E-02 -6.76472275E-08  3.11764156E-07 
     494  3.37500000E+02  3.12500000E+02 -5.81170204E-01  1.56953703E+00  9.88366828E-01  2.50000000E-02 -3.62960386E-08 -2.22667710E-08 
     495  3.62500000E+02  3.12500000E+02 -7.55561457E-01  1.74392829E+00  9.88366829E-01  2.50000000E-02 -4.01989063E-08  3.22280528E-08 
     496  3.87500000E+02  3.12500000E+02 -3.49295018E-01  1.33766185E+00  9.88366829E-01  2.50000000E-02 -4.09716614E-08  1.22833732E-07 
     497  4.12500000E+02  3.12500000E+02  9.88179630E-01  1.87205323E-04  9.88366835E-01  2.50000000E-02 -7.94654819E-07  1.28693489E-06 
     498  4.37500000E+02  3.12500000E+02  1.76495243E-01  8.11871595E-01  9.88366837E-01  2.50000000E-02 -4.69104039E-08  2.16860371E-08 
     499  4.62500000E+02  3.12500000E+02 -6.12133846E-02  1.04958022E+00  9.88366836E-01  2.50000000E-02 -5.02194383E-08  1.51367548E-08 
     500  4.87500000E+02  3.12500000E+02 -1.10749767E-01  1.09911660E+00  9.88366835E-01  2.50000000E-02 -5.89587178E-08  1.99897224E-08 
     501  5.12500000E+02  3.12500000E+02  1.54185328E-01  8.34181510E-01  9.88366838E-01  2.50000000E-02 -6.46178456E-08  8.50121940E-08 
     502  5.37500000E+02  3.12500000E+02  1.54441631E-03  9.86822421E-01  9.88366837E-01  2.50000000E-02 -6.25670578E-08  1.70966674E-08 
     503  5.62500000E+02  3.12500000E+02 -2.09939076E-01  1.19830591E+00  9.88366839E-01  2.50000000E-02 -5.64370805E-08  5.57255325E-08 
     504  5.87500000E+02  3.12500000E+02  8.37053587E-02  9.04661480E-01  9.88366839E-01  2.50000000E-02 -4.24672366E-08  8.22056903E-08 
     505  6.12500000E+02  3.12500000E+02 -9.84763029E-01  1.97312987E+00  9.88366838E-01  2.50000000E-02 -3.37573710E-08  1.06854098E-08 
     506  6.37500000E+02  3.12500000E+02  4.72295481E-01  5.16071355E-01  9.88366835E-01  2.50000000E-02 -2.85351567E-08  1.41322527E-08 
     507  6.62500000E+02  3.12500000E+02 -6.67066766E-01  1.65543361E+00  9.88366840E-01  2.50000000E-02 -1.22828653E-08  8.86085405E-09 
     508  6.87500000E+02  3.12500000E+02 -4.64834171E-01  1.45320101E+00  9.88366839E-01  2.50000000E-02 -8.33564166E-09  6.96602235E-09 
     509  7.12500000E+02  3.12500000E+02 -2.73507669E-01  1.26187451E+00  9.88366838E-01  2.50000000E-02 -9.53394736E-09  9.28669639E-09 
     510  7.37500000E+02  3.12500000E+02 -9.70003133E-01  1.95836997E+00  9.88366838E-01  2.50000000E-02 -1.20213885E-08  3.95330188E-09 
     511  7.62500000E+02  3.12500000E+02  2.81929733E-01  7.06437106E-01  9.88366839E-01  2.50000000E-02 -1.52928361E-08  7.62906644E-09 
     512  7.87500000E+02  3.12500000E+02  2.41078169E-01  7.47288669E-01  9.88366838E-01  2.50000000E-02 -1.76584103E-08  2.82533560E-09 
     513  8.12500000E+02  3.12500000E+02  3.95770170E-01  5.92596669E-01  9.88366839E-01  2.50000000E-02 -1.80328820E-08  5.21147294E-08 
     514  8.37500000E+02  3.12500000E+02 -6.42047305E-02  1.05257157E+00  9.88366839E-01  2.50000000E-02 -1.61500290E-08  2.30854343E-08 
     515  8.62500000E+02  3.12500000E+02  6.23029571E-01  3.65337268E-01  9.88366839E-01  2.50000000E-02 -1.63197130E-08  1.63625892E-08 
     516  8.87500000E+02  3.12500000E+02  7.02108725E-01  2.86258114E-01  9.88366840E-01  2.50000000E-02 -1.08120071E-08  2.83136047E-08 
     517  9.12500000E+02  3.12500000E+02 -3.55302842E-03  9.91919868E-01  9.88366839E-01  2.50000000E-02 -2.07467129E-09  7.28029253E-09 
     518  9.37500000E+02  3.12500000E+02 -9.62513231E-01  1.95088007E+00  9.88366840E-01  2.50000000E-02 -4.05283136E-10  2.74495159E-08 
     519  9.62500000E+02  3.12500000E+02 -6.76846554E-01  1.66521339E+00  9.88366840E-01  2.50000000E-02  7.65277152E-10  3.84265184E-08 
     520  9.87500000E+02  3.12500000E+02  5.26013183E-01  4.62353655E-01  9.88366838E-01  2.50000000E-02  2.62892305E-09  2.20650751E-08 
     521  1.25000000E+01  3.37500000E+02 -4.61756070E-01  1.45012290E+00  9.88366826E-01  2.50000000E-02  3.11555675E-09 -7.92875900E-09 
     522  3.75000000E+01  3.37500000E+02 -5.57306245E-01  1.54567307E+00  9.88366824E-01  2.50000000E-02  4.06531183E-09 -8.29474636E-09 
     523  6.25000000E+01  3.37500000E+02 -8.43123585E-01  1.83149041E+00  9.88366825E-01  2.50000000E-02  3.50637680E-09 -2.04446907E-08 
     524  8.75000000E+01  3.37500000E+02 -6.36874693E-01  1.62524152E+00  9.88366824E-01  2.50000000E-02  3.85831746E-09 -2.17850884E-08 
     525  1.12500000E+02  3.37500000E+02 -8.62173038E-01  1.85053986E+00  9.88366822E-01  2.50000000E-02 -3.13373692E-09 -3.10690635E-08 
     526  1.37500000E+02  3.37500000E+02 -9.98801574E-01  1.98716840E+00  9.88366826E-01  2.50000000E-02 -5.30508262E-09 -2.06685091E-08 
     527  1.62500000E+02  3.37500000E+02  4.97561888E-01  4.90804933E-01  9.88366820E-01  2.50000000E-02  1.26405561E-08 -2.39842398E-07 
     528  1.87500000E+02  3.37500000E+02  5.55506505E-01  4.32860323E-01  9.88366828E-01  2.50000000E-02  4.04899721E-08 -8.64636836E-08 
     529  2.12500000E+02  3.37500000E+02 -5.14768477E-01  1.50313530E+00  9.88366827E-01  2.50000000E-02  9.91186989E-08 -5.75413943E-08 
     530  2.37500000E+02  3.37500000E+02  4.49690095E-01  5.38676725E-01  9.88366820E-01  2.50000000E-02  1.04859377E-07 -2.38718428E-07 
     531  2.62500000E+02  3.37500000E+02  2.08834336E-01  7.79532484E-01  9.88366820E-01  2.50000000E-02  8.02307438E-08 -1.42290064E-07 
     532  2.87500000E+02  3.37500000E+02  8.80607532E-01  1.07759305E-01  9.88366837E-01  2.50000000E-02 -2.74875979E-08  2.11678866E-07 
     533  3.12500000E+02  3.37500000E+02  7.62143809E-01  2.26223030E-01  9.88366839E-01  2.50000000E-02  4.04853080E-08  2.89417151E-07 
     534  3.37500000E+02  3.37500000E+02  1.91182312E-01  7.97184518E-01  9.88366830E-01  2.50000000E-02  1.19165585E-08 -2.25226363E-08 
     535  3.62500000E+02  3.37500000E+02 -4.39467332E-01  1.42783416E+00  9.88366832E-01  2.50000000E-02  6.52955770E-09  2.22124231E-08 
     536  3.87500000E+02  3.37500000E+02 -6.68779376E-01  1.65714621E+00  9.88366833E-01  2.50000000E-02  7.62298209E-09  9.17521299E-08 
     537  4.12500000E+02  3.37500000E+02 -5.55079330E-01  1.54344616E+00  9.88366830E-01  2.50000000E-02  2.77914175E-09  3.98401472E-08 
     538  4.37500000E+02  3.37500000E+02 -1.77210822E-01  1.16557765E+00  9.88366831E-01  2.50000000E-02 -1.24314667E-08  4.50372017E-08 
     539  4.62500000E+02  3.37500000E+02 -3.32755791E-01  1.32112262E+00  9.88366833E-01  2.50000000E-02 -1.98232678E-08  1.21222830E-08 
     540  4.87500000E+02  3.37500000E+02  4.02397733E-01  5.85969100E-01  9.88366833E-01  2.50000000E-02 -2.25843999E-08  1.32971387E-08 
