 # Gnuplot DataFile Version
 # i x y bathy h zs Manning u v
     330  2.37500000E+02  2.12500000E+02  9.29246853E-01  5.91199826E-02  9.88366836E-01  2.50000000E-02  1.25433429E-11  8.40628597E-12 
     331  2.62500000E+02  2.12500000E+02 -5.41489150E-01  1.52985599E+00  9.88366836E-01  2.50000000E-02  3.53575899E-11  4.76981370E-12 
     332  2.87500000E+02  2.12500000E+02  9.61606288E-01  2.67605473E-02  9.88366836E-01  2.50000000E-02  2.10075911E-11  9.39296133E-12 
     333  3.12500000E+02  2.12500000E+02 -9.96976256E-01  1.98534309E+00  9.88366836E-01  2.50000000E-02  4.66423798E-13  8.15808372E-12 
     334  3.37500000E+02  2.12500000E+02  7.03037147E-01  2.85329689E-01  9.88366836E-01  2.50000000E-02 -7.19039546E-13  2.36086436E-12 
     335  3.62500000E+02  2.12500000E+02 -9.91669405E-01  1.98003624E+00  9.88366836E-01  2.50000000E-02 -2.08965845E-12  4.43571672E-12 
     336  3.87500000E+02  2.12500000E+02 -7.82311094E-01  1.77067793E+00  9.88366836E-01  2.50000000E-02 -1.91882379E-12  1.39298166E-11 
     337  4.12500000E+02  2.12500000E+02  6.48352156E-01  3.40014679E-01  9.88366836E-01  2.50000000E-02 -2.20987754E-13  3.03806323E-12 
     338  4.37500000E+02  2.12500000E+02  6.96944532E-01  2.91422304E-01  9.88366836E-01  2.50000000E-02 -6.37999925E-13  5.86441973E-12 
     339  4.62500000E+02  2.12500000E+02 -8.76132359E-01  1.86449919E+00  9.88366836E-01  2.50000000E-02  2.14350321E-12  5.74429773E-12 
     340  4.87500000E+02  2.12500000E+02 -5.73095536E-01  1.56146237E+00  9.88366836E-01  2.50000000E-02  2.23161980E-12  2.17746700E-12 
     341  5.12500000E+02  2.12500000E+02 -9.01463864E-01  1.88983070E+00  9.88366836E-01  2.50000000E-02  2.41951660E-12  9.49543585E-13 
     342  5.37500000E+02  2.12500000E+02  7.33343231E-01  2.55023605E-01  9.88366836E-01  2.50000000E-02  5.21409611E-12 -4.12624934E-13 
     343  5.62500000E+02  2.12500000E+02 -1.68227038E-01  1.15659387E+00  9.88366836E-01  2.50000000E-02  3.54623908E-12  4.87588201E-12 
     344  5.87500000E+02  2.12500000E+02 -1.82784566E-01  1.17115140E+00  9.88366836E-01  2.50000000E-02  3.03176510E-12  2.64724392E-12 
     345  6.12500000E+02  2.12500000E+02 -7.99218124E-03  9.96359017E-01  9.88366836E-01  2.50000000E-02  2.39833958E-12  1.94260288E-12 
     346  6.37500000E+02  2.12500000E+02  2.75438084E-01  7.12928752E-01  9.88366836E-01  2.50000000E-02  2.42252938E-12  1.08927853E-12 
     347  6.62500000E+02  2.12500000E+02  9.24385959E-01  6.39808773E-02  9.88366836E-01  2.50000000E-02  3.43375047E-12  1.33425588E-13 
     348  6.87500000E+02  2.12500000E+02 -1.36616828E-01  1.12498366E+00  9.88366836E-01  2.50000000E-02  1.95381128E-13  1.81121008E-12 
     349  7.12500000E+02  2.12500000E+02 -5.19049607E-01  1.50741644E+00  9.88366836E-01  2.50000000E-02  2.73310460E-13  4.77088988E-13 
     350  7.37500000E+02  2.12500000E+02  8.47420159E-01  1.40946677E-01  9.88366836E-01  2.50000000E-02  2.52707770E-12  3.74392676E-13 
     351  7.62500000E+02  2.12500000E+02  9.79561948E-01  8.80488768E-03  9.88366836E-01  2.50000000E-02  3.31399829E-12  3.13599559E-13 
     352  7.87500000E+02  2.12500000E+02  3.08941214E-01  6.79425622E-01  9.88366836E-01  2.50000000E-02 -1.95413836E-13 -1.69289838E-14 
     353  8.12500000E+02  2.12500000E+02 -3.97161530E-01  1.38552837E+00  9.88366836E-01  2.50000000E-02 -1.81929917E-13 -2.59777895E-13 
     354  8.37500000E+02  2.12500000E+02  7.58434357E-01  2.29932479E-01  9.88366836E-01  2.50000000E-02 -1.28317190E-13  2.06150945E-14 
     355  8.62500000E+02  2.12500000E+02 -5.78647185E-01  1.56701402E+00  9.88366836E-01  2.50000000E-02 -5.09173763E-14 -1.20857631E-14 
     356  8.87500000E+02  2.12500000E+02  4.66734109E-02  9.41693425E-01  9.88366836E-01  2.50000000E-02 -2.46005009E-14  2.53632944E-13 
     357  9.12500000E+02  2.12500000E+02  8.68719284E-01  1.19647552E-01  9.88366836E-01  2.50000000E-02  2.06089146E-13 -4.19353397E-14 
     358  9.37500000E+02  2.12500000E+02 -2.26269460E-01  1.21463630E+00  9.88366836E-01  2.50000000E-02  2.32179122E-13  3.16377204E-13 
     359  9.62500000E+02  2.12500000E+02 -7.63339254E-01  1.75170609E+00  9.88366836E-01  2.50000000E-02  2.41462809E-13 -4.72102851E-13 
     360  9.87500000E+02  2.12500000E+02  9.44908009E-01  4.34588273E-02  9.88366836E-01  2.50000000E-02  4.52351884E-13 -1.18242062E-12 
     361  1.25000000E+01  2.37500000E+02  3.55041820E-01  6.33325016E-01  9.88366836E-01  2.50000000E-02 -5.00421636E-13  4.67327776E-12 
     362  3.75000000E+01  2.37500000E+02  3.41509921E-01  6.46856915E-01  9.88366836E-01  2.50000000E-02 -1.36973588E-12  4.49180961E-12 
     363  6.25000000E+01  2.37500000E+02 -5.68093173E-01  1.55646001E+00  9.88366836E-01  2.50000000E-02 -2.65852514E-12  5.57342346E-12 
     364  8.75000000E+01  2.37500000E+02  2.68487339E-01  7.19879496E-01  9.88366836E-01  2.50000000E-02 -3.08146718E-12  5.20998041E-12 
     365  1.12500000E+02  2.37500000E+02 -7.27306446E-01  1.71567328E+00  9.88366836E-01  2.50000000E-02 -1.69883566E-12  1.05937560E-11 
     366  1.37500000E+02  2.37500000E+02  5.67759217E-01  4.20607619E-01  9.88366836E-01  2.50000000E-02  5.89380898E-13  1.28173420E-11 
     367  1.62500000E+02  2.37500000E+02  9.79894557E-01  8.47227890E-03  9.88366836E-01  2.50000000E-02  8.05188819E-13  1.36847465E-11 
     368  1.87500000E+02  2.37500000E+02  1.12566056E-02  9.77110230E-01  9.88366836E-01  2.50000000E-02 -6.17672565E-13  1.80369835E-12 
     369  2.12500000E+02  2.37500000E+02  1.03523423E-01  8.84843413E-01  9.88366836E-01  2.50000000E-02 -7.25690962E-13  4.01956835E-12 
     370  2.37500000E+02  2.37500000E+02  3.41537357E-01  6.46829479E-01  9.88366836E-01  2.50000000E-02 -1.18450400E-12  3.57881368E-12 
     371  2.62500000E+02  2.37500000E+02  3.30516002E-01  6.57850834E-01  9.88366836E-01  2.50000000E-02 -1.03338122E-12  8.97048683E-12 
     372  2.87500000E+02  2.37500000E+02  4.31850495E-01  5.56516340E-01  9.88366836E-01  2.50000000E-02 -9.11659133E-13  1.52305015E-12 
     373  3.12500000E+02  2.37500000E+02  3.44948787E-01  6.43418049E-01  9.88366836E-01  2.50000000E-02 -1.45550527E-12  1.04304364E-11 
     374  3.37500000E+02  2.37500000E+02  8.99211308E-01  8.91555278E-02  9.88366836E-01  2.50000000E-02 -3.32808717E-12  7.16683718E-12 
     375  3.62500000E+02  2.37500000E+02 -2.08322164E-01  1.19668900E+00  9.88366836E-01  2.50000000E-02 -1.26447034E-12  6.09786158E-12 
     376  3.87500000E+02  2.37500000E+02  1.34885945E-01  8.53480891E-01  9.88366836E-01  2.50000000E-02 -1.38385325E-12  1.54163616E-11 
     377  4.12500000E+02  2.37500000E+02  6.77860891E-01  3.10505945E-01  9.88366836E-01  2.50000000E-02 -2.88805086E-12  3.53020683E-12 
     378  4.37500000E+02  2.37500000E+02  5.42106827E-01  4.46260009E-01  9.88366836E-01  2.50000000E-02 -1.79242260E-12  5.44079044E-12 
     379  4.62500000E+02  2.37500000E+02  5.81020619E-01  4.07346217E-01  9.88366836E-01  2.50000000E-02  7.19199798E-13  7.07180947E-12 
     380  4.87500000E+02  2.37500000E+02  8.48891551E-01  1.39475285E-01  9.88366836E-01  2.50000000E-02  6.50419889E-12  1.03154946E-11 
     381  5.12500000E+02  2.37500000E+02  6.13149962E-01  3.75216874E-01  9.88366836E-01  2.50000000E-02  4.87743813E-12  5.84150855E-12 
     382  5.37500000E+02  2.37500000E+02  7.83830333E-01  2.04536502E-01  9.88366836E-01  2.50000000E-02  4.35233150E-12  2.23340672E-12 
     383  5.62500000E+02  2.37500000E+02  9.08825902E-01  7.95409338E-02  9.88366836E-01  2.50000000E-02  3.15832073E-12  6.41844646E-12 
     384  5.87500000E+02  2.37500000E+02 -1.34468632E-01  1.12283547E+00  9.88366836E-01  2.50000000E-02  8.32348535E-13  3.72060364E-12 
     385  6.12500000E+02  2.37500000E+02  3.34650640E-01  6.53716196E-01  9.88366836E-01  2.50000000E-02  7.67461119E-13  2.98052681E-12 
     386  6.37500000E+02  2.37500000E+02  4.15609584E-01  5.72757252E-01  9.88366836E-01  2.50000000E-02  7.96046042E-13  2.22445018E-12 
     387  6.62500000E+02  2.37500000E+02 -9.77713809E-01  1.96608064E+00  9.88366836E-01  2.50000000E-02  8.08098834E-14  3.43960122E-13 
     388  6.87500000E+02  2.37500000E+02 -1.11305828E-01  1.09967266E+00  9.88366836E-01  2.50000000E-02 -9.45411208E-14  1.51450224E-12 
     389  7.12500000E+02  2.37500000E+02  8.58179792E-01  1.30187044E-01  9.88366836E-01  2.50000000E-02  2.53744290E-12  2.12486019E-12 
     390  7.37500000E+02  2.37500000E+02  4.32972426E-01  5.55394410E-01  9.88366836E-01  2.50000000E-02  2.76825809E-12  5.81017403E-13 
     391  7.62500000E+02  2.37500000E+02  9.65989899E-01  2.23769366E-02  9.88366836E-01  2.50000000E-02  1.31423641E-12 -2.92413531E-12 
     392  7.87500000E+02  2.37500000E+02  1.24913734E-01  8.63453102E-01  9.88366836E-01  2.50000000E-02 -2.45202025E-13  4.34146009E-14 
     393  8.12500000E+02  2.37500000E+02 -2.80744632E-01  1.26911147E+00  9.88366836E-01  2.50000000E-02 -2.65259682E-13 -3.58030468E-13 
     394  8.37500000E+02  2.37500000E+02 -2.61851218E-01  1.25021805E+00  9.88366836E-01  2.50000000E-02 -2.29817291E-13 -2.51146613E-13 
     395  8.62500000E+02  2.37500000E+02 -7.91797223E-01  1.78016406E+00  9.88366836E-01  2.50000000E-02 -1.92213148E-13 -6.16299557E-14 
     396  8.87500000E+02  2.37500000E+02 -5.79944574E-01  1.56831141E+00  9.88366836E-01  2.50000000E-02 -1.86758742E-13  6.71731451E-14 
     397  9.12500000E+02  2.37500000E+02 -3.91335675E-01  1.37970251E+00  9.88366836E-01  2.50000000E-02 -1.71142468E-13 -3.35305312E-13 
     398  9.37500000E+02  2.37500000E+02  9.45837524E-01  4.25293122E-02  9.88366836E-01  2.50000000E-02 -4.51634355E-13 -1.19009039E-12 
     399  9.62500000E+02  2.37500000E+02  3.37232494E-01  6.51134342E-01  9.88366836E-01  2.50000000E-02 -3.20842806E-13 -6.12818615E-13 
     400  9.87500000E+02  2.37500000E+02  1.21210509E-01  8.67156326E-01  9.88366836E-01  2.50000000E-02 -1.22483065E-13 -4.98547657E-13 
     401  1.25000000E+01  2.62500000E+02 -9.34840164E-01  1.92320700E+00  9.88366836E-01  2.50000000E-02  5.29155278E-13  5.27704636E-12 
     402  3.75000000E+01  2.62500000E+02 -9.55515730E-01  1.94388257E+00  9.88366836E-01  2.50000000E-02  7.82368603E-13  3.33273022E-12 
     403  6.25000000E+01  2.62500000E+02  6.26565141E-01  3.61801695E-01  9.88366836E-01  2.50000000E-02 -3.53127035E-12  6.17429910E-12 
     404  8.75000000E+01  2.62500000E+02 -7.22820953E-01  1.71118779E+00  9.88366836E-01  2.50000000E-02 -3.29142928E-12  5.29088510E-12 
     405  1.12500000E+02  2.62500000E+02  7.85906675E-01  2.02460160E-01  9.88366836E-01  2.50000000E-02  2.08600690E-13  9.96232051E-12 
     406  1.37500000E+02  2.62500000E+02  8.95852159E-01  9.25146764E-02  9.88366836E-01  2.50000000E-02  2.54837438E-12  1.06412257E-11 
     407  1.62500000E+02  2.62500000E+02 -5.06916641E-01  1.49528348E+00  9.88366836E-01  2.50000000E-02 -7.74223728E-13  9.68689150E-13 
     408  1.87500000E+02  2.62500000E+02 -5.87829816E-01  1.57619665E+00  9.88366836E-01  2.50000000E-02 -8.50633103E-13  1.47096469E-12 
     409  2.12500000E+02  2.62500000E+02 -1.34708598E-01  1.12307543E+00  9.88366836E-01  2.50000000E-02 -9.01472704E-13  3.27308952E-12 
     410  2.37500000E+02  2.62500000E+02  8.47734741E-01  1.40632095E-01  9.88366836E-01  2.50000000E-02 -9.30897673E-13  2.78160110E-12 
     411  2.62500000E+02  2.62500000E+02  4.76887218E-01  5.11479618E-01  9.88366836E-01  2.50000000E-02  2.38858330E-13  9.12171996E-12 
     412  2.87500000E+02  2.62500000E+02  2.00159583E-01  7.88207253E-01  9.88366836E-01  2.50000000E-02  2.28837683E-13  1.07081116E-12 
     413  3.12500000E+02  2.62500000E+02 -4.78297783E-01  1.46666462E+00  9.88366836E-01  2.50000000E-02  5.69758808E-13  9.64945696E-12 
     414  3.37500000E+02  2.62500000E+02  3.56056858E-01  6.32309978E-01  9.88366836E-01  2.50000000E-02  7.65224691E-13  1.72638441E-12 
     415  3.62500000E+02  2.62500000E+02 -4.05332105E-01  1.39369894E+00  9.88366836E-01  2.50000000E-02  2.44227507E-12  6.68756476E-12 
     416  3.87500000E+02  2.62500000E+02 -3.03954547E-01  1.29232138E+00  9.88366836E-01  2.50000000E-02  2.09882370E-12  1.31077766E-11 
     417  4.12500000E+02  2.62500000E+02 -8.01330835E-01  1.78969767E+00  9.88366836E-01  2.50000000E-02  1.06179147E-12  3.39603811E-12 
     418  4.37500000E+02  2.62500000E+02  9.54547333E-01  3.38195025E-02  9.88366836E-01  2.50000000E-02  3.37164239E-12  1.31369996E-11 
     419  4.62500000E+02  2.62500000E+02  8.90316133E-01  9.80507031E-02  9.88366836E-01  2.50000000E-02  4.18120628E-12  1.01852903E-11 
     420  4.87500000E+02  2.62500000E+02  7.08974002E-01  2.79392834E-01  9.88366836E-01  2.50000000E-02 -6.18427080E-13  8.83906720E-12 
     421  5.12500000E+02  2.62500000E+02  6.65835253E-01  3.22531583E-01  9.88366836E-01  2.50000000E-02 -2.33383644E-13  6.27258517E-12 
     422  5.37500000E+02  2.62500000E+02 -7.56810450E-01  1.74517729E+00  9.88366836E-01  2.50000000E-02  9.43172665E-13  3.54674077E-12 
     423  5.62500000E+02  2.62500000E+02  2.22872355E-01  7.65494481E-01  9.88366836E-01  2.50000000E-02  4.60384841E-13  2.38768099E-12 
     424  5.87500000E+02  2.62500000E+02  1.94286672E-01  7.94080164E-01  9.88366836E-01  2.50000000E-02 -2.35034319E-13  4.38766873E-12 
     425  6.12500000E+02  2.62500000E+02  3.02195158E-01  6.86171677E-01  9.88366836E-01  2.50000000E-02 -3.58328503E-13  2.64275424E-12 
     426  6.37500000E+02  2.62500000E+02 -1.01702793E-01  1.09006963E+00  9.88366836E-01  2.50000000E-02  2.91199355E-13  2.20552637E-12 
     427  6.62500000E+02  2.62500000E+02 -8.44736268E-01  1.83310310E+00  9.88366836E-01  2.50000000E-02  3.42684283E-13  5.03888988E-13 
     428  6.87500000E+02  2.62500000E+02 -1.13311707E-02  9.99698007E-01  9.88366836E-01  2.50000000E-02  3.98222100E-13  1.39877323E-12 
     429  7.12500000E+02  2.62500000E+02  6.77916363E-01  3.10450473E-01  9.88366836E-01  2.50000000E-02  1.97931861E-12  1.14969685E-12 
     430  7.37500000E+02  2.62500000E+02 -5.21512721E-01  1.50987956E+00  9.88366836E-01  2.50000000E-02  1.26618582E-12  4.52311063E-13 
     431  7.62500000E+02  2.62500000E+02  4.69066451E-01  5.19300385E-01  9.88366836E-01  2.50000000E-02  9.26897339E-13 -5.52391234E-13 
     432  7.87500000E+02  2.62500000E+02 -8.56823764E-01  1.84519060E+00  9.88366836E-01  2.50000000E-02  5.52787194E-13  8.19458287E-14 
     433  8.12500000E+02  2.62500000E+02  8.59767371E-02  9.02390099E-01  9.88366836E-01  2.50000000E-02  3.74116163E-13 -4.44368299E-13 
     434  8.37500000E+02  2.62500000E+02 -1.82638404E-01  1.17100524E+00  9.88366836E-01  2.50000000E-02  2.79494630E-13 -2.56453282E-13 
     435  8.62500000E+02  2.62500000E+02  2.06930704E-01  7.81436132E-01  9.88366836E-01  2.50000000E-02  1.52063963E-13 -1.44229356E-13 
     436  8.87500000E+02  2.62500000E+02  4.00383273E-01  5.87983562E-01  9.88366836E-01  2.50000000E-02 -1.72775197E-15 -1.62268924E-13 
     437  9.12500000E+02  2.62500000E+02 -2.58413072E-01  1.24677991E+00  9.88366836E-01  2.50000000E-02 -2.36658814E-13 -3.55018770E-13 
     438  9.37500000E+02  2.62500000E+02 -7.37106387E-01  1.72547322E+00  9.88366836E-01  2.50000000E-02 -7.94946400E-14 -9.16428428E-13 
     439  9.62500000E+02  2.62500000E+02 -8.13081408E-01  1.80144824E+00  9.88366836E-01  2.50000000E-02 -2.32052692E-14 -6.48063974E-13 
     440  9.87500000E+02  2.62500000E+02 -5.16564687E-01  1.50493152E+00  9.88366836E-01  2.50000000E-02 -6.01316675E-14 -4.91811238E-13 
     441  1.25000000E+01  2.87500000E+02  8.33477417E-01  1.54889419E-01  9.88366836E-01  2.50000000E-02  5.53080210E-13  7.15403809E-12 
     442  3.75000000E+01  2.87500000E+02 -9.98707575E-01  1.98707441E+00  9.88366836E-01  2.50000000E-02  9.11918628E-13  3.01533712E-12 
     443  6.25000000E+01  2.87500000E+02 -3.28974606E-01  1.31734144E+00  9.88366836E-01  2.50000000E-02  8.53863042E-13  5.70837270E-12 
     444  8.75000000E+01  2.87500000E+02  7.84918661E-01  2.03448175E-01  9.88366836E-01  2.50000000E-02  4.39289029E-13  8.07583461E-12 
     445  1.12500000E+02  2.87500000E+02 -9.03909283E-02  1.07875776E+00  9.88366836E-01  2.50000000E-02 -1.13942583E-12  3.33295940E-12 
     446  1.37500000E+02  2.87500000E+02  4.75391453E-02  9.40827690E-01  9.88366836E-01  2.50000000E-02 -1.45702885E-12  4.68827359E-12 
     447  1.62500000E+02  2.87500000E+02 -8.47335720E-01  1.83570256E+00  9.88366836E-01  2.50000000E-02 -1.20064136E-12  1.17941011E-12 
     448  1.87500000E+02  2.87500000E+02 -4.00822679E-01  1.38918952E+00  9.88366836E-01  2.50000000E-02 -6.45410300E-13  1.16422600E-12 
     449  2.12500000E+02  2.87500000E+02  2.14785155E-02  9.66888320E-01  9.88366836E-01  2.50000000E-02  8.50167832E-13  2.72532139E-12 
     450  2.37500000E+02  2.87500000E+02 -5.47241463E-01  1.53560830E+00  9.88366836E-01  2.50000000E-02  1.69471298E-12 -9.73037471E-14 
     451  2.62500000E+02  2.87500000E+02 -2.74508318E-01  1.26287515E+00  9.88366836E-01  2.50000000E-02  1.43949303E-12  7.05616159E-12 
     452  2.87500000E+02  2.87500000E+02  1.64184089E-01  8.24182747E-01  9.88366836E-01  2.50000000E-02  1.33643446E-12  6.21174597E-13 
     453  3.12500000E+02  2.87500000E+02  3.72539936E-01  6.15826900E-01  9.88366836E-01  2.50000000E-02  2.52573261E-12  8.46934543E-12 
     454  3.37500000E+02  2.87500000E+02 -6.12205178E-01  1.60057201E+00  9.88366836E-01  2.50000000E-02  3.18483137E-12  1.01242022E-12 
     455  3.62500000E+02  2.87500000E+02  5.38933411E-01  4.49433424E-01  9.88366836E-01  2.50000000E-02  3.83429938E-12  7.28256229E-12 
     456  3.87500000E+02  2.87500000E+02 -6.94758963E-01  1.68312580E+00  9.88366836E-01  2.50000000E-02  4.96617965E-12  1.10874430E-11 
     457  4.12500000E+02  2.87500000E+02  2.53964569E-01  7.34402267E-01  9.88366836E-01  2.50000000E-02  6.65601744E-12  3.23382446E-12 
     458  4.37500000E+02  2.87500000E+02 -4.05095158E-01  1.39346199E+00  9.88366836E-01  2.50000000E-02  7.85741458E-12  2.87817170E-12 
     459  4.62500000E+02  2.87500000E+02  4.50713467E-01  5.37653369E-01  9.88366836E-01  2.50000000E-02  6.94395338E-12  2.52516580E-12 
     460  4.87500000E+02  2.87500000E+02  4.34032856E-01  5.54333980E-01  9.88366836E-01  2.50000000E-02  6.37587582E-12  8.71352816E-12 
     461  5.12500000E+02  2.87500000E+02  8.53116490E-01  1.35250346E-01  9.88366836E-01  2.50000000E-02  5.45324209E-12  8.85117100E-12 
     462  5.37500000E+02  2.87500000E+02  9.51742552E-01  3.66242841E-02  9.88366836E-01  2.50000000E-02  5.45083452E-12  3.96269883E-12 
     463  5.62500000E+02  2.87500000E+02  4.66086404E-01  5.22280432E-01  9.88366836E-01  2.50000000E-02  4.33532751E-13  1.99008214E-12 
     464  5.87500000E+02  2.87500000E+02 -6.44614476E-01  1.63298131E+00  9.88366836E-01  2.50000000E-02  1.07750921E-13  4.20042019E-12 
     465  6.12500000E+02  2.87500000E+02 -3.96191500E-01  1.38455834E+00  9.88366836E-01  2.50000000E-02  5.39745714E-14  1.43281283E-12 
     466  6.37500000E+02  2.87500000E+02  9.33081605E-01  5.52852307E-02  9.88366836E-01  2.50000000E-02  1.08415480E-12  4.27064462E-12 
     467  6.62500000E+02  2.87500000E+02 -3.17314769E-01  1.30568160E+00  9.88366836E-01  2.50000000E-02  1.78349710E-12  6.20627086E-13 
     468  6.87500000E+02  2.87500000E+02  7.96572196E-01  1.91794640E-01  9.88366836E-01  2.50000000E-02  2.14422300E-12  2.44369564E-12 
     469  7.12500000E+02  2.87500000E+02  8.09256149E-01  1.79110686E-01  9.88366836E-01  2.50000000E-02  2.40996300E-12  6.78374966E-13 
     470  7.37500000E+02  2.87500000E+02  4.17497295E-01  5.70869541E-01  9.88366836E-01  2.50000000E-02  1.92849870E-12  3.27772919E-13 
     471  7.62500000E+02  2.87500000E+02  7.71770057E-01  2.16596779E-01  9.88366836E-01  2.50000000E-02  1.66296087E-12 -2.13402584E-13 
     472  7.87500000E+02  2.87500000E+02  9.31914994E-01  5.64518423E-02  9.88366836E-01  2.50000000E-02  1.27207008E-12 -2.66851033E-13 
     473  8.12500000E+02  2.87500000E+02 -3.74138657E-01  1.36250549E+00  9.88366836E-01  2.50000000E-02 -6.30691995E-14 -5.45160230E-13 
     474  8.37500000E+02  2.87500000E+02 -8.49988818E-01  1.83835565E+00  9.88366836E-01  2.50000000E-02 -7.88640373E-14 -3.42766048E-13 
     475  8.62500000E+02  2.87500000E+02  7.00082609E-01  2.88284227E-01  9.88366836E-01  2.50000000E-02 -2.60411449E-13 -3.73210771E-13 
     476  8.87500000E+02  2.87500000E+02 -9.10670425E-01  1.89903726E+00  9.88366836E-01  2.50000000E-02 -3.23205274E-13 -3.70995758E-13 
     477  9.12500000E+02  2.87500000E+02  6.07538114E-01  3.80828722E-01  9.88366836E-01  2.50000000E-02 -3.82455397E-13 -5.89634317E-13 
     478  9.37500000E+02  2.87500000E+02  2.30521661E-01  7.57845175E-01  9.88366836E-01  2.50000000E-02 -3.12129979E-13 -1.08359670E-12 
     479  9.62500000E+02  2.87500000E+02  7.48881598E-01  2.39485238E-01  9.88366836E-01  2.50000000E-02 -4.90395149E-15 -1.23760142E-12 
     480  9.87500000E+02  2.87500000E+02 -4.58150855E-01  1.44651769E+00  9.88366836E-01  2.50000000E-02  2.19272671E-15 -6.96882460E-13 
     481  1.25000000E+01  3.12500000E+02  8.89455632E-01  9.89112037E-02  9.88366836E-01  2.50000000E-02  6.07111100E-13  6.53407608E-12 
     482  3.75000000E+01  3.12500000E+02 -6.31376517E-01  1.61974335E+00  9.88366836E-01  2.50000000E-02  1.70223372E-12  2.66179420E-12 
     483  6.25000000E+01  3.12500000E+02  3.05552792E-01  6.82814044E-01  9.88366836E-01  2.50000000E-02  2.09571586E-12  4.77222323E-12 
     484  8.75000000E+01  3.12500000E+02  1.01249800E-01  8.87117036E-01  9.88366836E-01  2.50000000E-02  1.51773137E-12  3.04354493E-12 
     485  1.12500000E+02  3.12500000E+02 -6.71278176E-01  1.65964501E+00  9.88366836E-01  2.50000000E-02  8.16042435E-13  2.43019014E-12 
     486  1.37500000E+02  3.12500000E+02  7.13473855E-01  2.74892981E-01  9.88366836E-01  2.50000000E-02  7.38598759E-13  3.15823557E-12 
     487  1.62500000E+02  3.12500000E+02  3.81535222E-01  6.06831614E-01  9.88366836E-01  2.50000000E-02  9.89393743E-13  2.34531598E-12 
     488  1.87500000E+02  3.12500000E+02  9.56451482E-01  3.19153539E-02  9.88366836E-01  2.50000000E-02 -1.74840237E-12  4.37128617E-12 
     489  2.12500000E+02  3.12500000E+02  7.75383494E-01  2.12983342E-01  9.88366836E-01  2.50000000E-02 -1.28357730E-12  3.38190751E-12 
     490  2.37500000E+02  3.12500000E+02 -7.42396327E-01  1.73076316E+00  9.88366836E-01  2.50000000E-02 -1.55748174E-12  1.29869509E-13 
     491  2.62500000E+02  3.12500000E+02  1.02374976E-01  8.85991859E-01  9.88366836E-01  2.50000000E-02 -1.42848864E-12  6.45687059E-12 
     492  2.87500000E+02  3.12500000E+02 -7.45134914E-01  1.73350175E+00  9.88366836E-01  2.50000000E-02 -8.84720026E-13  5.09317264E-13 
     493  3.12500000E+02  3.12500000E+02 -9.64563739E-01  1.95293057E+00  9.88366836E-01  2.50000000E-02 -6.13033792E-14  8.01107419E-12 
     494  3.37500000E+02  3.12500000E+02 -5.81170204E-01  1.56953704E+00  9.88366836E-01  2.50000000E-02  6.94031535E-13  1.12917715E-12 
     495  3.62500000E+02  3.12500000E+02 -7.55561457E-01  1.74392829E+00  9.88366836E-01  2.50000000E-02 -1.05463519E-13  4.06449753E-12 
     496  3.87500000E+02  3.12500000E+02 -3.49295018E-01  1.33766185E+00  9.88366836E-01  2.50000000E-02 -1.06611625E-12  9.62153690E-12 
     497  4.12500000E+02  3.12500000E+02  9.88179630E-01  1.87206078E-04  9.88366836E-01  2.50000000E-02  3.30413567E-11  8.05848001E-11 
     498  4.37500000E+02  3.12500000E+02  1.76495243E-01  8.11871593E-01  9.88366836E-01  2.50000000E-02  2.67506754E-13  2.58294033E-12 
     499  4.62500000E+02  3.12500000E+02 -6.12133846E-02  1.04958022E+00  9.88366836E-01  2.50000000E-02  1.92244888E-13  1.30849653E-12 
     500  4.87500000E+02  3.12500000E+02 -1.10749767E-01  1.09911660E+00  9.88366836E-01  2.50000000E-02  1.48479298E-13  8.58046996E-12 
     501  5.12500000E+02  3.12500000E+02  1.54185328E-01  8.34181507E-01  9.88366836E-01  2.50000000E-02  6.26319150E-13  9.85352439E-12 
     502  5.37500000E+02  3.12500000E+02  1.54441631E-03  9.86822420E-01  9.88366836E-01  2.50000000E-02  7.21014646E-13  5.95079076E-13 
     503  5.62500000E+02  3.12500000E+02 -2.09939076E-01  1.19830591E+00  9.88366836E-01  2.50000000E-02  6.60900097E-13  1.92031045E-12 
     504  5.87500000E+02  3.12500000E+02  8.37053587E-02  9.04661477E-01  9.88366836E-01  2.50000000E-02  9.63778167E-13  3.84431683E-12 
     505  6.12500000E+02  3.12500000E+02 -9.84763029E-01  1.97312987E+00  9.88366836E-01  2.50000000E-02  1.22722978E-12  9.61047478E-13 
     506  6.37500000E+02  3.12500000E+02  4.72295481E-01  5.16071355E-01  9.88366836E-01  2.50000000E-02  1.41443150E-12  8.09966166E-13 
     507  6.62500000E+02  3.12500000E+02 -6.67066766E-01  1.65543360E+00  9.88366836E-01  2.50000000E-02  8.89786122E-13  1.25189215E-13 
     508  6.87500000E+02  3.12500000E+02 -4.64834171E-01  1.45320101E+00  9.88366836E-01  2.50000000E-02  8.00863918E-13  6.24639995E-13 
     509  7.12500000E+02  3.12500000E+02 -2.73507669E-01  1.26187451E+00  9.88366836E-01  2.50000000E-02  7.56578760E-13 -4.92557840E-14 
     510  7.37500000E+02  3.12500000E+02 -9.70003133E-01  1.95836997E+00  9.88366836E-01  2.50000000E-02  7.45873990E-13  2.87576371E-13 
