 # Gnuplot DataFile Version
 # i x y bathy h zs Manning u v
     340  4.87500000E+02  2.12500000E+02 -5.73095536E-01  1.56146248E+00  9.88366942E-01  2.50000000E-02  2.10500896E-07  5.20699150E-08 
     341  5.12500000E+02  2.12500000E+02 -9.01463864E-01  1.88983082E+00  9.88366958E-01  2.50000000E-02  2.15879568E-07  1.10316118E-07 
     342  5.37500000E+02  2.12500000E+02  7.33343231E-01  2.55023637E-01  9.88366868E-01  2.50000000E-02  3.35068933E-07  2.63085925E-06 
     343  5.62500000E+02  2.12500000E+02 -1.68227038E-01  1.15659395E+00  9.88366907E-01  2.50000000E-02  1.33509706E-07  2.22024781E-07 
     344  5.87500000E+02  2.12500000E+02 -1.82784566E-01  1.17115146E+00  9.88366896E-01  2.50000000E-02  1.05908561E-07  4.00985943E-07 
     345  6.12500000E+02  2.12500000E+02 -7.99218124E-03  9.96359091E-01  9.88366910E-01  2.50000000E-02  7.30708806E-08  1.79688805E-07 
     346  6.37500000E+02  2.12500000E+02  2.75438084E-01  7.12928825E-01  9.88366908E-01  2.50000000E-02  8.18160892E-08  3.69681803E-07 
     347  6.62500000E+02  2.12500000E+02  9.24385959E-01  6.39809424E-02  9.88366901E-01  2.50000000E-02  8.36445248E-08  8.79401690E-08 
     348  6.87500000E+02  2.12500000E+02 -1.36616828E-01  1.12498373E+00  9.88366906E-01  2.50000000E-02  5.84928217E-08 -3.60219670E-07 
     349  7.12500000E+02  2.12500000E+02 -5.19049607E-01  1.50741652E+00  9.88366908E-01  2.50000000E-02  6.45999273E-08  3.07981406E-09 
     350  7.37500000E+02  2.12500000E+02  8.47420159E-01  1.40946734E-01  9.88366893E-01  2.50000000E-02  2.02181784E-07  1.80630972E-07 
     351  7.62500000E+02  2.12500000E+02  9.79561948E-01  8.80493385E-03  9.88366882E-01  2.50000000E-02  5.37860780E-07  3.12773928E-07 
     352  7.87500000E+02  2.12500000E+02  3.08941214E-01  6.79425655E-01  9.88366869E-01  2.50000000E-02 -1.39634914E-08  3.81612240E-08 
     353  8.12500000E+02  2.12500000E+02 -3.97161530E-01  1.38552839E+00  9.88366865E-01  2.50000000E-02 -2.92751604E-08  3.12118615E-07 
     354  8.37500000E+02  2.12500000E+02  7.58434357E-01  2.29932520E-01  9.88366877E-01  2.50000000E-02 -8.94384305E-08  1.98955951E-07 
     355  8.62500000E+02  2.12500000E+02 -5.78647185E-01  1.56701407E+00  9.88366881E-01  2.50000000E-02 -4.21132824E-08  4.11142603E-08 
     356  8.87500000E+02  2.12500000E+02  4.66734109E-02  9.41693468E-01  9.88366879E-01  2.50000000E-02 -3.93494065E-08  1.89135966E-07 
     357  9.12500000E+02  2.12500000E+02  8.68719284E-01  1.19647600E-01  9.88366884E-01  2.50000000E-02 -6.60567919E-08  1.37795447E-07 
     358  9.37500000E+02  2.12500000E+02 -2.26269460E-01  1.21463635E+00  9.88366889E-01  2.50000000E-02 -1.77259820E-10  1.79335663E-08 
     359  9.62500000E+02  2.12500000E+02 -7.63339254E-01  1.75170614E+00  9.88366889E-01  2.50000000E-02  1.86717134E-09  7.78031175E-08 
     360  9.87500000E+02  2.12500000E+02  9.44908009E-01  4.34588743E-02  9.88366883E-01  2.50000000E-02  2.90698615E-08  1.88521703E-07 
     361  1.25000000E+01  2.37500000E+02  3.55041820E-01  6.33324927E-01  9.88366747E-01  2.50000000E-02  1.87548963E-08  8.69822374E-08 
     362  3.75000000E+01  2.37500000E+02  3.41509921E-01  6.46856828E-01  9.88366749E-01  2.50000000E-02  6.41472828E-08  4.51155389E-08 
     363  6.25000000E+01  2.37500000E+02 -5.68093173E-01  1.55645992E+00  9.88366748E-01  2.50000000E-02  1.10076237E-07 -2.25563826E-07 
     364  8.75000000E+01  2.37500000E+02  2.68487339E-01  7.19879407E-01  9.88366747E-01  2.50000000E-02  1.38092672E-07  5.26880347E-08 
     365  1.12500000E+02  2.37500000E+02 -7.27306446E-01  1.71567319E+00  9.88366745E-01  2.50000000E-02  1.54167220E-07 -1.86618929E-07 
     366  1.37500000E+02  2.37500000E+02  5.67759217E-01  4.20607528E-01  9.88366745E-01  2.50000000E-02  1.66482838E-07 -1.09409684E-06 
     367  1.62500000E+02  2.37500000E+02  9.79894557E-01  8.47211628E-03  9.88366673E-01  2.50000000E-02  7.62974673E-07 -2.52345452E-06 
     368  1.87500000E+02  2.37500000E+02  1.12566056E-02  9.77110072E-01  9.88366678E-01  2.50000000E-02 -9.95352151E-07 -1.76732848E-06 
     369  2.12500000E+02  2.37500000E+02  1.03523423E-01  8.84843159E-01  9.88366582E-01  2.50000000E-02 -1.30616282E-06 -3.47762285E-06 
     370  2.37500000E+02  2.37500000E+02  3.41537357E-01  6.46829201E-01  9.88366558E-01  2.50000000E-02 -2.38711154E-06 -4.39517249E-05 
     371  2.62500000E+02  2.37500000E+02  3.30516002E-01  6.57850686E-01  9.88366688E-01  2.50000000E-02 -3.02813260E-06 -7.26972046E-07 
     372  2.87500000E+02  2.37500000E+02  4.31850495E-01  5.56516303E-01  9.88366799E-01  2.50000000E-02 -2.68969989E-06  3.12913823E-06 
     373  3.12500000E+02  2.37500000E+02  3.44948787E-01  6.43417889E-01  9.88366676E-01  2.50000000E-02 -2.36901766E-06  4.10240777E-06 
     374  3.37500000E+02  2.37500000E+02  8.99211308E-01  8.91556025E-02  9.88366911E-01  2.50000000E-02 -2.42700544E-06  4.10800400E-06 
     375  3.62500000E+02  2.37500000E+02 -2.08322164E-01  1.19668906E+00  9.88366892E-01  2.50000000E-02 -1.50528144E-07  9.27230858E-07 
     376  3.87500000E+02  2.37500000E+02  1.34885945E-01  8.53480923E-01  9.88366868E-01  2.50000000E-02 -1.60049720E-07  1.41054118E-06 
     377  4.12500000E+02  2.37500000E+02  6.77860891E-01  3.10506057E-01  9.88366948E-01  2.50000000E-02 -1.20768492E-07  2.13146606E-06 
     378  4.37500000E+02  2.37500000E+02  5.42106827E-01  4.46260157E-01  9.88366984E-01  2.50000000E-02  5.68676730E-07  1.48071021E-06 
     379  4.62500000E+02  2.37500000E+02  5.81020619E-01  4.07346333E-01  9.88366952E-01  2.50000000E-02  9.93954674E-07  3.20152541E-08 
     380  4.87500000E+02  2.37500000E+02  8.48891551E-01  1.39475333E-01  9.88366884E-01  2.50000000E-02  1.67102313E-06  4.65986647E-07 
     381  5.12500000E+02  2.37500000E+02  6.13149962E-01  3.75216894E-01  9.88366856E-01  2.50000000E-02  1.48179967E-06  6.37518733E-07 
     382  5.37500000E+02  2.37500000E+02  7.83830333E-01  2.04536531E-01  9.88366864E-01  2.50000000E-02  1.20002351E-06  3.80456718E-06 
     383  5.62500000E+02  2.37500000E+02  9.08825902E-01  7.95409987E-02  9.88366901E-01  2.50000000E-02  4.82688556E-07  6.38198523E-07 
     384  5.87500000E+02  2.37500000E+02 -1.34468632E-01  1.12283553E+00  9.88366897E-01  2.50000000E-02  1.13570956E-07  5.00025220E-07 
     385  6.12500000E+02  2.37500000E+02  3.34650640E-01  6.53716258E-01  9.88366898E-01  2.50000000E-02  9.63010488E-08  2.56341559E-07 
     386  6.37500000E+02  2.37500000E+02  4.15609584E-01  5.72757309E-01  9.88366894E-01  2.50000000E-02  5.93331703E-08  4.91521557E-07 
     387  6.62500000E+02  2.37500000E+02 -9.77713809E-01  1.96608070E+00  9.88366889E-01  2.50000000E-02 -1.57006429E-08  3.60307515E-08 
     388  6.87500000E+02  2.37500000E+02 -1.11305828E-01  1.09967273E+00  9.88366898E-01  2.50000000E-02 -2.30006353E-08 -4.42040468E-07 
     389  7.12500000E+02  2.37500000E+02  8.58179792E-01  1.30187081E-01  9.88366874E-01  2.50000000E-02  2.77407598E-07  2.26475997E-07 
     390  7.37500000E+02  2.37500000E+02  4.32972426E-01  5.55394444E-01  9.88366870E-01  2.50000000E-02  3.27756804E-07  1.50526327E-07 
     391  7.62500000E+02  2.37500000E+02  9.65989899E-01  2.23769777E-02  9.88366877E-01  2.50000000E-02  1.22803682E-07  2.87024456E-07 
     392  7.87500000E+02  2.37500000E+02  1.24913734E-01  8.63453139E-01  9.88366873E-01  2.50000000E-02 -2.76768199E-08  4.89146095E-08 
     393  8.12500000E+02  2.37500000E+02 -2.80744632E-01  1.26911152E+00  9.88366883E-01  2.50000000E-02  4.93436335E-09  3.04503787E-07 
     394  8.37500000E+02  2.37500000E+02 -2.61851218E-01  1.25021808E+00  9.88366866E-01  2.50000000E-02 -4.74034745E-09  1.05948902E-07 
     395  8.62500000E+02  2.37500000E+02 -7.91797223E-01  1.78016410E+00  9.88366882E-01  2.50000000E-02 -1.69802617E-08  3.52503538E-08 
     396  8.87500000E+02  2.37500000E+02 -5.79944574E-01  1.56831146E+00  9.88366885E-01  2.50000000E-02  1.26534763E-08  1.79972058E-07 
     397  9.12500000E+02  2.37500000E+02 -3.91335675E-01  1.37970255E+00  9.88366877E-01  2.50000000E-02  3.46613899E-08  5.08665218E-08 
     398  9.37500000E+02  2.37500000E+02  9.45837524E-01  4.25293495E-02  9.88366873E-01  2.50000000E-02  6.12076235E-08  3.04814743E-07 
     399  9.62500000E+02  2.37500000E+02  3.37232494E-01  6.51134379E-01  9.88366873E-01  2.50000000E-02  3.20676369E-08  1.10947215E-07 
     400  9.87500000E+02  2.37500000E+02  1.21210509E-01  8.67156359E-01  9.88366868E-01  2.50000000E-02  1.24993460E-08  3.78355618E-08 
     401  1.25000000E+01  2.62500000E+02 -9.34840164E-01  1.92320691E+00  9.88366751E-01  2.50000000E-02  9.98505502E-09  6.30451766E-08 
     402  3.75000000E+01  2.62500000E+02 -9.55515730E-01  1.94388248E+00  9.88366752E-01  2.50000000E-02  3.05652558E-08 -1.14610271E-09 
     403  6.25000000E+01  2.62500000E+02  6.26565141E-01  3.61801594E-01  9.88366735E-01  2.50000000E-02  2.00461718E-07 -2.42249986E-07 
     404  8.75000000E+01  2.62500000E+02 -7.22820953E-01  1.71118770E+00  9.88366748E-01  2.50000000E-02  3.49990766E-07  3.30144425E-08 
     405  1.12500000E+02  2.62500000E+02  7.85906675E-01  2.02460067E-01  9.88366743E-01  2.50000000E-02  7.78648450E-07 -2.24851157E-07 
     406  1.37500000E+02  2.62500000E+02  8.95852159E-01  9.25145330E-02  9.88366692E-01  2.50000000E-02  1.47143274E-06 -7.41049265E-07 
     407  1.62500000E+02  2.62500000E+02 -5.06916641E-01  1.49528330E+00  9.88366661E-01  2.50000000E-02  1.28471103E-06 -1.19653692E-06 
     408  1.87500000E+02  2.62500000E+02 -5.87829816E-01  1.57619649E+00  9.88366673E-01  2.50000000E-02  1.29657950E-06 -8.81856866E-07 
     409  2.12500000E+02  2.62500000E+02 -1.34708598E-01  1.12307531E+00  9.88366713E-01  2.50000000E-02  1.46315830E-06 -2.70226444E-06 
     410  2.37500000E+02  2.62500000E+02  8.47734741E-01  1.40630884E-01  9.88365625E-01  2.50000000E-02 -1.45585859E-06 -2.45896469E-05 
     411  2.62500000E+02  2.62500000E+02  4.76887218E-01  5.11479617E-01  9.88366835E-01  2.50000000E-02 -3.32537349E-06 -7.08148552E-07 
     412  2.87500000E+02  2.62500000E+02  2.00159583E-01  7.88207265E-01  9.88366848E-01  2.50000000E-02 -2.03947757E-06  1.93724792E-06 
     413  3.12500000E+02  2.62500000E+02 -4.78297783E-01  1.46666457E+00  9.88366789E-01  2.50000000E-02 -1.52470182E-06  3.05312820E-06 
     414  3.37500000E+02  2.62500000E+02  3.56056858E-01  6.32309916E-01  9.88366774E-01  2.50000000E-02 -1.11624098E-06  1.88669014E-07 
     415  3.62500000E+02  2.62500000E+02 -4.05332105E-01  1.39369901E+00  9.88366907E-01  2.50000000E-02 -2.29411744E-07  9.60189274E-07 
     416  3.87500000E+02  2.62500000E+02 -3.03954547E-01  1.29232134E+00  9.88366798E-01  2.50000000E-02 -4.61645043E-08  1.18296217E-06 
     417  4.12500000E+02  2.62500000E+02 -8.01330835E-01  1.78969765E+00  9.88366818E-01  2.50000000E-02 -1.06831809E-07  9.06794228E-07 
     418  4.37500000E+02  2.62500000E+02  9.54547333E-01  3.38195360E-02  9.88366869E-01  2.50000000E-02  1.60188835E-07  2.39400625E-06 
     419  4.62500000E+02  2.62500000E+02  8.90316133E-01  9.80507054E-02  9.88366838E-01  2.50000000E-02  6.95220941E-07  7.46954979E-07 
     420  4.87500000E+02  2.62500000E+02  7.08974002E-01  2.79392835E-01  9.88366836E-01  2.50000000E-02  6.22013266E-07 -4.52692331E-09 
     421  5.12500000E+02  2.62500000E+02  6.65835253E-01  3.22531610E-01  9.88366863E-01  2.50000000E-02  7.30215070E-07  6.70237893E-07 
     422  5.37500000E+02  2.62500000E+02 -7.56810450E-01  1.74517737E+00  9.88366918E-01  2.50000000E-02  1.21536846E-06  5.16234199E-06 
     423  5.62500000E+02  2.62500000E+02  2.22872355E-01  7.65494507E-01  9.88366862E-01  2.50000000E-02  1.16522431E-06  5.31391995E-07 
     424  5.87500000E+02  2.62500000E+02  1.94286672E-01  7.94080224E-01  9.88366896E-01  2.50000000E-02  1.00787812E-06  6.60253691E-07 
     425  6.12500000E+02  2.62500000E+02  3.02195158E-01  6.86171742E-01  9.88366900E-01  2.50000000E-02  9.49345595E-07  2.94110174E-07 
     426  6.37500000E+02  2.62500000E+02 -1.01702793E-01  1.09006969E+00  9.88366892E-01  2.50000000E-02  8.50889119E-07  5.35700247E-07 
     427  6.62500000E+02  2.62500000E+02 -8.44736268E-01  1.83310317E+00  9.88366904E-01  2.50000000E-02  8.03776641E-07  7.06361660E-08 
     428  6.87500000E+02  2.62500000E+02 -1.13311707E-02  9.99698094E-01  9.88366923E-01  2.50000000E-02  8.16764765E-07 -4.69206840E-07 
     429  7.12500000E+02  2.62500000E+02  6.77916363E-01  3.10450525E-01  9.88366888E-01  2.50000000E-02  9.31189953E-07  2.72153886E-07 
     430  7.37500000E+02  2.62500000E+02 -5.21512721E-01  1.50987959E+00  9.88366867E-01  2.50000000E-02  6.94120294E-07  1.05563450E-07 
     431  7.62500000E+02  2.62500000E+02  4.69066451E-01  5.19300430E-01  9.88366881E-01  2.50000000E-02  5.33348819E-07  3.00170533E-07 
     432  7.87500000E+02  2.62500000E+02 -8.56823764E-01  1.84519064E+00  9.88366871E-01  2.50000000E-02  3.76090115E-07  6.03815276E-08 
     433  8.12500000E+02  2.62500000E+02  8.59767371E-02  9.02390143E-01  9.88366880E-01  2.50000000E-02  3.01667851E-07  3.64160694E-07 
     434  8.37500000E+02  2.62500000E+02 -1.82638404E-01  1.17100528E+00  9.88366881E-01  2.50000000E-02  2.51578377E-07  1.33101008E-07 
     435  8.62500000E+02  2.62500000E+02  2.06930704E-01  7.81436188E-01  9.88366892E-01  2.50000000E-02  2.22811971E-07  6.47017207E-08 
     436  8.87500000E+02  2.62500000E+02  4.00383273E-01  5.87983614E-01  9.88366887E-01  2.50000000E-02  2.12358496E-07  2.05721143E-07 
     437  9.12500000E+02  2.62500000E+02 -2.58413072E-01  1.24677995E+00  9.88366878E-01  2.50000000E-02  1.38801864E-07  5.11976759E-08 
     438  9.37500000E+02  2.62500000E+02 -7.37106387E-01  1.72547325E+00  9.88366863E-01  2.50000000E-02  5.70660068E-08  1.79500570E-07 
     439  9.62500000E+02  2.62500000E+02 -8.13081408E-01  1.80144829E+00  9.88366882E-01  2.50000000E-02  2.41235157E-08  1.16757419E-07 
     440  9.87500000E+02  2.62500000E+02 -5.16564687E-01  1.50493156E+00  9.88366873E-01  2.50000000E-02  1.57047234E-08  4.85631188E-08 
     441  1.25000000E+01  2.87500000E+02  8.33477417E-01  1.54889338E-01  9.88366755E-01  2.50000000E-02  1.09446306E-08  7.77164337E-09 
     442  3.75000000E+01  2.87500000E+02 -9.98707575E-01  1.98707433E+00  9.88366752E-01  2.50000000E-02  7.43340660E-09 -6.95795108E-09 
     443  6.25000000E+01  2.87500000E+02 -3.28974606E-01  1.31734136E+00  9.88366756E-01  2.50000000E-02  1.57356234E-08 -2.15283384E-07 
     444  8.75000000E+01  2.87500000E+02  7.84918661E-01  2.03448084E-01  9.88366745E-01  2.50000000E-02  2.33410986E-07 -9.22274572E-08 
     445  1.12500000E+02  2.87500000E+02 -9.03909283E-02  1.07875767E+00  9.88366741E-01  2.50000000E-02  3.42682119E-07 -2.90037078E-07 
     446  1.37500000E+02  2.87500000E+02  4.75391453E-02  9.40827596E-01  9.88366741E-01  2.50000000E-02  3.49781215E-07 -4.02350980E-07 
     447  1.62500000E+02  2.87500000E+02 -8.47335720E-01  1.83570233E+00  9.88366613E-01  2.50000000E-02 -5.66466616E-08 -1.30991934E-06 
     448  1.87500000E+02  2.87500000E+02 -4.00822679E-01  1.38918925E+00  9.88366571E-01  2.50000000E-02 -6.25485859E-07 -6.32036822E-07 
     449  2.12500000E+02  2.87500000E+02  2.14785155E-02  9.66888000E-01  9.88366515E-01  2.50000000E-02 -1.96797006E-06 -2.24151862E-06 
     450  2.37500000E+02  2.87500000E+02 -5.47241463E-01  1.53560832E+00  9.88366860E-01  2.50000000E-02 -2.37105296E-06 -2.11951083E-06 
     451  2.62500000E+02  2.87500000E+02 -2.74508318E-01  1.26287502E+00  9.88366699E-01  2.50000000E-02 -2.32982813E-06 -6.30957952E-07 
     452  2.87500000E+02  2.87500000E+02  1.64184089E-01  8.24182725E-01  9.88366814E-01  2.50000000E-02 -2.66916204E-06  1.21286882E-06 
     453  3.12500000E+02  2.87500000E+02  3.72539936E-01  6.15826903E-01  9.88366839E-01  2.50000000E-02 -2.43840031E-06  2.51951682E-06 
     454  3.37500000E+02  2.87500000E+02 -6.12205178E-01  1.60057195E+00  9.88366768E-01  2.50000000E-02 -2.36032356E-06 -1.20188954E-07 
     455  3.62500000E+02  2.87500000E+02  5.38933411E-01  4.49433421E-01  9.88366832E-01  2.50000000E-02 -2.26634352E-06  9.02316524E-07 
     456  3.87500000E+02  2.87500000E+02 -6.94758963E-01  1.68312583E+00  9.88366864E-01  2.50000000E-02 -1.69087012E-06  1.10508521E-06 
     457  4.12500000E+02  2.87500000E+02  2.53964569E-01  7.34402326E-01  9.88366895E-01  2.50000000E-02 -1.18465104E-06  6.32067461E-07 
     458  4.37500000E+02  2.87500000E+02 -4.05095158E-01  1.39346195E+00  9.88366794E-01  2.50000000E-02 -9.17368213E-07 -4.73998413E-08 
     459  4.62500000E+02  2.87500000E+02  4.50713467E-01  5.37653348E-01  9.88366815E-01  2.50000000E-02 -9.48102303E-07  6.47789986E-08 
     460  4.87500000E+02  2.87500000E+02  4.34032856E-01  5.54333940E-01  9.88366796E-01  2.50000000E-02 -9.53610016E-07 -5.33423928E-07 
     461  5.12500000E+02  2.87500000E+02  8.53116490E-01  1.35250322E-01  9.88366812E-01  2.50000000E-02 -1.35149988E-06  4.58435706E-07 
     462  5.37500000E+02  2.87500000E+02  9.51742552E-01  3.66243651E-02  9.88366917E-01  2.50000000E-02 -1.15571123E-06  3.44500106E-06 
     463  5.62500000E+02  2.87500000E+02  4.66086404E-01  5.22280462E-01  9.88366866E-01  2.50000000E-02  1.41314311E-09  5.04408742E-07 
     464  5.87500000E+02  2.87500000E+02 -6.44614476E-01  1.63298134E+00  9.88366863E-01  2.50000000E-02 -3.96376009E-09  6.95323837E-07 
     465  6.12500000E+02  2.87500000E+02 -3.96191500E-01  1.38455836E+00  9.88366864E-01  2.50000000E-02 -6.77089542E-09  1.96965092E-07 
     466  6.37500000E+02  2.87500000E+02  9.33081605E-01  5.52852695E-02  9.88366875E-01  2.50000000E-02 -8.53399465E-08  7.34753605E-07 
     467  6.62500000E+02  2.87500000E+02 -3.17314769E-01  1.30568165E+00  9.88366881E-01  2.50000000E-02  6.62037308E-08  1.23091095E-07 
     468  6.87500000E+02  2.87500000E+02  7.96572196E-01  1.91794679E-01  9.88366875E-01  2.50000000E-02  3.59538455E-08 -4.46602657E-08 
     469  7.12500000E+02  2.87500000E+02  8.09256149E-01  1.79110732E-01  9.88366881E-01  2.50000000E-02  2.17811650E-09  3.14537013E-07 
     470  7.37500000E+02  2.87500000E+02  4.17497295E-01  5.70869581E-01  9.88366876E-01  2.50000000E-02 -1.55006374E-08  8.39336843E-08 
     471  7.62500000E+02  2.87500000E+02  7.71770057E-01  2.16596823E-01  9.88366880E-01  2.50000000E-02 -2.26682973E-08  2.68813096E-07 
     472  7.87500000E+02  2.87500000E+02  9.31914994E-01  5.64518781E-02  9.88366872E-01  2.50000000E-02  2.40999010E-08  1.33865229E-07 
     473  8.12500000E+02  2.87500000E+02 -3.74138657E-01  1.36250554E+00  9.88366879E-01  2.50000000E-02  6.49894246E-08  4.08177094E-07 
     474  8.37500000E+02  2.87500000E+02 -8.49988818E-01  1.83835570E+00  9.88366881E-01  2.50000000E-02  6.99417966E-08  2.01732363E-07 
     475  8.62500000E+02  2.87500000E+02  7.00082609E-01  2.88284262E-01  9.88366871E-01  2.50000000E-02  9.65312441E-08  2.31282364E-07 
     476  8.87500000E+02  2.87500000E+02 -9.10670425E-01  1.89903731E+00  9.88366887E-01  2.50000000E-02  1.56740195E-07  2.38841959E-07 
     477  9.12500000E+02  2.87500000E+02  6.07538114E-01  3.80828763E-01  9.88366877E-01  2.50000000E-02  1.97466903E-07  7.42948090E-08 
     478  9.37500000E+02  2.87500000E+02  2.30521661E-01  7.57845212E-01  9.88366873E-01  2.50000000E-02  1.64339841E-07  2.06660194E-07 
     479  9.62500000E+02  2.87500000E+02  7.48881598E-01  2.39485278E-01  9.88366875E-01  2.50000000E-02  6.64107150E-08  2.44246959E-07 
     480  9.87500000E+02  2.87500000E+02 -4.58150855E-01  1.44651773E+00  9.88366878E-01  2.50000000E-02  1.56688330E-09  7.45848942E-08 
     481  1.25000000E+01  3.12500000E+02  8.89455632E-01  9.89111195E-02  9.88366752E-01  2.50000000E-02  5.52396342E-08 -7.62679025E-08 
     482  3.75000000E+01  3.12500000E+02 -6.31376517E-01  1.61974326E+00  9.88366746E-01  2.50000000E-02  1.04711799E-07 -2.90951476E-08 
     483  6.25000000E+01  3.12500000E+02  3.05552792E-01  6.82813955E-01  9.88366747E-01  2.50000000E-02  1.06668572E-07 -1.91628379E-07 
     484  8.75000000E+01  3.12500000E+02  1.01249800E-01  8.87116959E-01  9.88366759E-01  2.50000000E-02  1.56391635E-07 -1.44793272E-07 
     485  1.12500000E+02  3.12500000E+02 -6.71278176E-01  1.65964494E+00  9.88366766E-01  2.50000000E-02  2.41333377E-07 -2.19225254E-07 
     486  1.37500000E+02  3.12500000E+02  7.13473855E-01  2.74892865E-01  9.88366720E-01  2.50000000E-02  5.74164439E-07 -3.42152155E-07 
     487  1.62500000E+02  3.12500000E+02  3.81535222E-01  6.06831491E-01  9.88366713E-01  2.50000000E-02  5.81536719E-07 -1.77794823E-06 
     488  1.87500000E+02  3.12500000E+02  9.56451482E-01  3.19152456E-02  9.88366728E-01  2.50000000E-02 -6.71292639E-07 -2.51333494E-06 
     489  2.12500000E+02  3.12500000E+02  7.75383494E-01  2.12983233E-01  9.88366727E-01  2.50000000E-02 -1.63248082E-06 -2.23705737E-06 
     490  2.37500000E+02  3.12500000E+02 -7.42396327E-01  1.73076299E+00  9.88366661E-01  2.50000000E-02 -2.10559179E-06 -1.69807001E-06 
     491  2.62500000E+02  3.12500000E+02  1.02374976E-01  8.85991717E-01  9.88366693E-01  2.50000000E-02 -2.06795706E-06 -8.68381935E-07 
     492  2.87500000E+02  3.12500000E+02 -7.45134914E-01  1.73350186E+00  9.88366944E-01  2.50000000E-02 -1.07041675E-06  8.59897938E-07 
     493  3.12500000E+02  3.12500000E+02 -9.64563739E-01  1.95293064E+00  9.88366897E-01  2.50000000E-02 -5.05089834E-07  2.38941554E-06 
     494  3.37500000E+02  3.12500000E+02 -5.81170204E-01  1.56953698E+00  9.88366779E-01  2.50000000E-02 -2.67323142E-07 -1.75667221E-07 
     495  3.62500000E+02  3.12500000E+02 -7.55561457E-01  1.74392824E+00  9.88366786E-01  2.50000000E-02 -3.05118801E-07  2.67300867E-07 
     496  3.87500000E+02  3.12500000E+02 -3.49295018E-01  1.33766181E+00  9.88366790E-01  2.50000000E-02 -3.18216518E-07  9.92758510E-07 
     497  4.12500000E+02  3.12500000E+02  9.88179630E-01  1.87202731E-04  9.88366832E-01  2.50000000E-02 -2.87777813E-06  4.45954653E-06 
     498  4.37500000E+02  3.12500000E+02  1.76495243E-01  8.11871609E-01  9.88366852E-01  2.50000000E-02 -3.71884151E-07  1.22464789E-07 
     499  4.62500000E+02  3.12500000E+02 -6.12133846E-02  1.04958023E+00  9.88366843E-01  2.50000000E-02 -3.98109552E-07  1.13639265E-07 
     500  4.87500000E+02  3.12500000E+02 -1.10749767E-01  1.09911660E+00  9.88366831E-01  2.50000000E-02 -4.68195307E-07 -6.39788266E-07 
     501  5.12500000E+02  3.12500000E+02  1.54185328E-01  8.34181523E-01  9.88366851E-01  2.50000000E-02 -5.41702508E-07  1.47715815E-07 
     502  5.37500000E+02  3.12500000E+02  1.54441631E-03  9.86822430E-01  9.88366846E-01  2.50000000E-02 -5.57266910E-07  2.39547166E-07 
     503  5.62500000E+02  3.12500000E+02 -2.09939076E-01  1.19830595E+00  9.88366870E-01  2.50000000E-02 -5.03178072E-07  5.02980028E-07 
     504  5.87500000E+02  3.12500000E+02  8.37053587E-02  9.04661502E-01  9.88366861E-01  2.50000000E-02 -3.79656635E-07  6.10359660E-07 
     505  6.12500000E+02  3.12500000E+02 -9.84763029E-01  1.97312988E+00  9.88366852E-01  2.50000000E-02 -3.09017862E-07  8.28588947E-08 
     506  6.37500000E+02  3.12500000E+02  4.72295481E-01  5.16071354E-01  9.88366835E-01  2.50000000E-02 -2.67884978E-07  1.28605138E-07 
     507  6.62500000E+02  3.12500000E+02 -6.67066766E-01  1.65543364E+00  9.88366875E-01  2.50000000E-02 -1.21316380E-07  9.52045715E-08 
     508  6.87500000E+02  3.12500000E+02 -4.64834171E-01  1.45320104E+00  9.88366864E-01  2.50000000E-02 -8.02027065E-08 -3.19498939E-08 
     509  7.12500000E+02  3.12500000E+02 -2.73507669E-01  1.26187453E+00  9.88366856E-01  2.50000000E-02 -8.70236819E-08  1.10849577E-07 
     510  7.37500000E+02  3.12500000E+02 -9.70003133E-01  1.95836999E+00  9.88366858E-01  2.50000000E-02 -1.11588376E-07  2.28660722E-08 
     511  7.62500000E+02  3.12500000E+02  2.81929733E-01  7.06437130E-01  9.88366863E-01  2.50000000E-02 -1.36621016E-07  1.05383069E-07 
     512  7.87500000E+02  3.12500000E+02  2.41078169E-01  7.47288689E-01  9.88366858E-01  2.50000000E-02 -1.57434128E-07  2.81806583E-08 
     513  8.12500000E+02  3.12500000E+02  3.95770170E-01  5.92596698E-01  9.88366868E-01  2.50000000E-02 -1.64699825E-07  4.26149943E-07 
     514  8.37500000E+02  3.12500000E+02 -6.42047305E-02  1.05257159E+00  9.88366863E-01  2.50000000E-02 -1.49003805E-07  2.25023465E-07 
     515  8.62500000E+02  3.12500000E+02  6.23029571E-01  3.65337290E-01  9.88366861E-01  2.50000000E-02 -1.57110386E-07  2.10269770E-07 
     516  8.87500000E+02  3.12500000E+02  7.02108725E-01  2.86258147E-01  9.88366873E-01  2.50000000E-02 -1.14669044E-07  2.17689383E-07 
     517  9.12500000E+02  3.12500000E+02 -3.55302842E-03  9.91919898E-01  9.88366869E-01  2.50000000E-02 -2.28954904E-08  5.01977005E-08 
     518  9.37500000E+02  3.12500000E+02 -9.62513231E-01  1.95088010E+00  9.88366872E-01  2.50000000E-02 -3.72089903E-09  2.63192505E-07 
     519  9.62500000E+02  3.12500000E+02 -6.76846554E-01  1.66521343E+00  9.88366871E-01  2.50000000E-02  7.53055002E-09  3.00839612E-07 
     520  9.87500000E+02  3.12500000E+02  5.26013183E-01  4.62353676E-01  9.88366859E-01  2.50000000E-02  2.10641882E-08  2.06745994E-07 
